"x","y","z"
1.0253164556962,-2.92405063291139,-0.356159584961392
1.10126582278481,-2.92405063291139,-0.358062548968324
1.17721518987342,-2.92405063291139,-0.361630242041276
1.25316455696203,-2.92405063291139,-0.366711263322117
1.32911392405063,-2.92405063291139,-0.373131826078836
1.40506329113924,-2.92405063291139,-0.380701046307616
1.48101265822785,-2.92405063291139,-0.389216409052191
1.55696202531646,-2.92405063291139,-0.398469238938832
1.63291139240506,-2.92405063291139,-0.408250010633877
1.70886075949367,-2.92405063291139,-0.418353349570504
1.78481012658228,-2.92405063291139,-0.428582592490503
1.86075949367089,-2.92405063291139,-0.43875380009074
1.93670886075949,-2.92405063291139,-0.448699139249126
2.0126582278481,-2.92405063291139,-0.458269578793471
2.08860759493671,-2.92405063291139,-0.467336869449407
2.16455696202532,-2.92405063291139,-0.475794804409353
2.24050632911392,-2.92405063291139,-0.48355978096203
2.31645569620253,-2.92405063291139,-0.490570705014303
2.39240506329114,-2.92405063291139,-0.496788298496799
2.46835443037975,-2.92405063291139,-0.502193884128343
2.54430379746835,-2.92405063291139,-0.506787732568367
2.62025316455696,-2.92405063291139,-0.510587063542464
2.69620253164557,-2.92405063291139,-0.513623795188462
2.77215189873418,-2.92405063291139,-0.515942134895769
2.84810126582278,-2.92405063291139,-0.517596100683897
2.92405063291139,-2.92405063291139,-0.518647055170251
3,-2.92405063291139,-0.519161324963253
-3,-2.84810126582278,-0.477535152162848
-2.92405063291139,-2.84810126582278,-0.478096548013903
-2.84810126582278,-2.84810126582278,-0.479243808646972
-2.77215189873418,-2.84810126582278,-0.481049338631193
-2.69620253164557,-2.84810126582278,-0.483580123660238
-2.62025316455696,-2.84810126582278,-0.486895131794164
-2.54430379746835,-2.84810126582278,-0.491042621447786
-2.46835443037975,-2.84810126582278,-0.496057435636181
-2.39240506329114,-2.84810126582278,-0.501958372046156
-2.31645569620253,-2.84810126582278,-0.50874572613952
-2.24050632911392,-2.84810126582278,-0.516399109108096
-2.16455696202532,-2.84810126582278,-0.524875643564402
-2.08860759493671,-2.84810126582278,-0.534108636945751
-2.0126582278481,-2.84810126582278,-0.544006825452694
-1.93670886075949,-2.84810126582278,-0.55445426982156
-1.86075949367089,-2.84810126582278,-0.565310968419916
-1.78481012658228,-2.84810126582278,-0.57641423333009
-1.70886075949367,-2.84810126582278,-0.587580851733261
-1.63291139240506,-2.84810126582278,-0.598610028710047
-1.55696202531646,-2.84810126582278,-0.609287079402974
-1.48101265822785,-2.84810126582278,-0.619387809369173
-1.40506329113924,-2.84810126582278,-0.628683493035785
-1.32911392405063,-2.84810126582278,-0.636946332677523
-1.25316455696203,-2.84810126582278,-0.643955255507748
-1.17721518987342,-2.84810126582278,-0.649501885515977
-1.10126582278481,-2.84810126582278,-0.653396510703478
-1.0253164556962,-2.84810126582278,-0.655473856316107
-0.949367088607595,-2.84810126582278,-0.65559847129164
-0.873417721518987,-2.84810126582278,-0.653669538912995
-0.79746835443038,-2.84810126582278,-0.649624933782042
-0.721518987341772,-2.84810126582278,-0.643444365579134
-0.645569620253164,-2.84810126582278,-0.635151475205328
-0.569620253164557,-2.84810126582278,-0.624814780056004
-0.493670886075949,-2.84810126582278,-0.612547401292418
-0.417721518987342,-2.84810126582278,-0.598505545754802
-0.341772151898734,-2.84810126582278,-0.582885757090036
-0.265822784810127,-2.84810126582278,-0.565920993106285
-0.189873417721519,-2.84810126582278,-0.547875627611475
-0.113924050632911,-2.84810126582278,-0.529039513352779
-0.0379746835443036,-2.84810126582278,-0.509721276555211
0.037974683544304,-2.84810126582278,-0.490241041533567
0.113924050632912,-2.84810126582278,-0.470922804735998
0.189873417721519,-2.84810126582278,-0.452086690477303
0.265822784810127,-2.84810126582278,-0.434041324982493
0.341772151898734,-2.84810126582278,-0.417076560998742
0.417721518987342,-2.84810126582278,-0.401456772333976
0.493670886075949,-2.84810126582278,-0.38741491679636
0.569620253164557,-2.84810126582278,-0.375147538032774
0.645569620253164,-2.84810126582278,-0.36481084288345
0.721518987341772,-2.84810126582278,-0.356517952509644
0.79746835443038,-2.84810126582278,-0.350337384306736
0.873417721518988,-2.84810126582278,-0.346292779175783
0.949367088607595,-2.84810126582278,-0.344363846797138
1.0253164556962,-2.84810126582278,-0.344488461772671
1.10126582278481,-2.84810126582278,-0.3465658073853
1.17721518987342,-2.84810126582278,-0.350460432572801
1.25316455696203,-2.84810126582278,-0.35600706258103
1.32911392405063,-2.84810126582278,-0.363015985411255
1.40506329113924,-2.84810126582278,-0.371278825052993
1.48101265822785,-2.84810126582278,-0.380574508719605
1.55696202531646,-2.84810126582278,-0.390675238685804
1.63291139240506,-2.84810126582278,-0.401352289378731
1.70886075949367,-2.84810126582278,-0.412381466355517
1.78481012658228,-2.84810126582278,-0.423548084758688
1.86075949367089,-2.84810126582278,-0.434651349668862
1.93670886075949,-2.84810126582278,-0.445508048267218
2.0126582278481,-2.84810126582278,-0.455955492636084
2.08860759493671,-2.84810126582278,-0.465853681143027
2.16455696202532,-2.84810126582278,-0.475086674524376
2.24050632911392,-2.84810126582278,-0.483563208980682
2.31645569620253,-2.84810126582278,-0.491216591949258
2.39240506329114,-2.84810126582278,-0.498003946042622
2.46835443037975,-2.84810126582278,-0.503904882452597
2.54430379746835,-2.84810126582278,-0.508919696640992
2.62025316455696,-2.84810126582278,-0.513067186294614
2.69620253164557,-2.84810126582278,-0.51638219442854
2.77215189873418,-2.84810126582278,-0.518912979457586
2.84810126582278,-2.84810126582278,-0.520718509441806
2.92405063291139,-2.84810126582278,-0.521865770074875
3,-2.84810126582278,-0.52242716592593
-3,-2.77215189873418,-0.473428700939611
-2.92405063291139,-2.77215189873418,-0.474040128941293
-2.84810126582278,-2.77215189873418,-0.475289634570819
-2.77215189873418,-2.77215189873418,-0.477256075163769
-2.69620253164557,-2.77215189873418,-0.480012406244748
-2.62025316455696,-2.77215189873418,-0.483622851165343
-2.54430379746835,-2.77215189873418,-0.488139969177784
-2.46835443037975,-2.77215189873418,-0.493601708540932
-2.39240506329114,-2.77215189873418,-0.500028542209942
-2.31645569620253,-2.77215189873418,-0.507420791978467
-2.24050632911392,-2.77215189873418,-0.515756251967684
-2.16455696202532,-2.77215189873418,-0.524988223515151
-2.08860759493671,-2.77215189873418,-0.535044070351371
-2.0126582278481,-2.77215189873418,-0.545824395157292
-1.93670886075949,-2.77215189873418,-0.557202926047987
-1.86075949367089,-2.77215189873418,-0.569027184307786
-1.78481012658228,-2.77215189873418,-0.581119983111718
-1.70886075949367,-2.77215189873418,-0.59328178153428
-1.63291139240506,-2.77215189873418,-0.605293889615303
-1.55696202531646,-2.77215189873418,-0.616922489571578
-1.48101265822785,-2.77215189873418,-0.627923406530893
-1.40506329113924,-2.77215189873418,-0.638047530672283
-1.32911392405063,-2.77215189873418,-0.647046762713044
-1.25316455696203,-2.77215189873418,-0.654680327642269
-1.17721518987342,-2.77215189873418,-0.660721278774391
-1.10126582278481,-2.77215189873418,-0.664962996790686
-1.0253164556962,-2.77215189873418,-0.667225477488299
-0.949367088607595,-2.77215189873418,-0.667361198273066
-0.873417721518987,-2.77215189873418,-0.665260357542879
-0.79746835443038,-2.77215189873418,-0.660855293223
-0.721518987341772,-2.77215189873418,-0.654123906700531
-0.645569620253164,-2.77215189873418,-0.645091945776891
-0.569620253164557,-2.77215189873418,-0.633834034185156
-0.493670886075949,-2.77215189873418,-0.620473374555775
-0.417721518987342,-2.77215189873418,-0.605180095036281
-0.341772151898734,-2.77215189873418,-0.588168255436751
-0.265822784810127,-2.77215189873418,-0.569691574994432
-0.189873417721519,-2.77215189873418,-0.550037988771139
-0.113924050632911,-2.77215189873418,-0.529523181476072
-0.0379746835443036,-2.77215189873418,-0.508483284407088
0.037974683544304,-2.77215189873418,-0.487266951672902
0.113924050632912,-2.77215189873418,-0.466227054603918
0.189873417721519,-2.77215189873418,-0.445712247308851
0.265822784810127,-2.77215189873418,-0.426058661085558
0.341772151898734,-2.77215189873418,-0.407581980643239
0.417721518987342,-2.77215189873418,-0.390570141043709
0.493670886075949,-2.77215189873418,-0.375276861524215
0.569620253164557,-2.77215189873418,-0.361916201894834
0.645569620253164,-2.77215189873418,-0.350658290303099
0.721518987341772,-2.77215189873418,-0.341626329379459
0.79746835443038,-2.77215189873418,-0.33489494285699
0.873417721518988,-2.77215189873418,-0.330489878537111
0.949367088607595,-2.77215189873418,-0.328389037806925
1.0253164556962,-2.77215189873418,-0.328524758591691
1.10126582278481,-2.77215189873418,-0.330787239289304
1.17721518987342,-2.77215189873418,-0.335028957305599
1.25316455696203,-2.77215189873418,-0.341069908437721
1.32911392405063,-2.77215189873418,-0.348703473366946
1.40506329113924,-2.77215189873418,-0.357702705407707
1.48101265822785,-2.77215189873418,-0.367826829549097
1.55696202531646,-2.77215189873418,-0.378827746508413
1.63291139240506,-2.77215189873418,-0.390456346464688
1.70886075949367,-2.77215189873418,-0.40246845454571
1.78481012658228,-2.77215189873418,-0.414630252968272
1.86075949367089,-2.77215189873418,-0.426723051772205
1.93670886075949,-2.77215189873418,-0.438547310032003
2.0126582278481,-2.77215189873418,-0.449925840922698
2.08860759493671,-2.77215189873418,-0.460706165728619
2.16455696202532,-2.77215189873418,-0.47076201256484
2.24050632911392,-2.77215189873418,-0.479993984112307
2.31645569620253,-2.77215189873418,-0.488329444101524
2.39240506329114,-2.77215189873418,-0.495721693870048
2.46835443037975,-2.77215189873418,-0.502148527539058
2.54430379746835,-2.77215189873418,-0.507610266902206
2.62025316455696,-2.77215189873418,-0.512127384914647
2.69620253164557,-2.77215189873418,-0.515737829835242
2.77215189873418,-2.77215189873418,-0.518494160916221
2.84810126582278,-2.77215189873418,-0.520460601509171
2.92405063291139,-2.77215189873418,-0.521710107138697
3,-2.77215189873418,-0.522321535140379
-3,-2.69620253164557,-0.465732359380731
-2.92405063291139,-2.69620253164557,-0.466396743728684
-2.84810126582278,-2.69620253164557,-0.467754470199587
-2.77215189873418,-2.69620253164557,-0.46989122603599
-2.69620253164557,-2.69620253164557,-0.472886285508142
-2.62025316455696,-2.69620253164557,-0.476809434411673
-2.54430379746835,-2.69620253164557,-0.481717784204394
-2.46835443037975,-2.69620253164557,-0.487652569879057
-2.39240506329114,-2.69620253164557,-0.494636037572451
-2.31645569620253,-2.69620253164557,-0.502668536949076
-2.24050632911392,-2.69620253164557,-0.51172593885835
-2.16455696202532,-2.69620253164557,-0.521757500023369
-2.08860759493671,-2.69620253164557,-0.53268429307997
-2.0126582278481,-2.69620253164557,-0.544398311815116
-1.93670886075949,-2.69620253164557,-0.55676234781882
-1.86075949367089,-2.69620253164557,-0.569610716052438
-1.78481012658228,-2.69620253164557,-0.582750883375765
-1.70886075949367,-2.69620253164557,-0.595966026438682
-1.63291139240506,-2.69620253164557,-0.609018514340754
-1.55696202531646,-2.69620253164557,-0.621654278123725
-1.48101265822785,-2.69620253164557,-0.63360799470325
-1.40506329113924,-2.69620253164557,-0.644608978625743
-1.32911392405063,-2.69620253164557,-0.654387642499535
-1.25316455696203,-2.69620253164557,-0.662682357566726
-1.17721518987342,-2.69620253164557,-0.669246521078842
-1.10126582278481,-2.69620253164557,-0.673855618226341
-1.0253164556962,-2.69620253164557,-0.676314054475422
-0.949367088607595,-2.69620253164557,-0.676461530163226
-0.873417721518987,-2.69620253164557,-0.674178733669056
-0.79746835443038,-2.69620253164557,-0.669392142643131
-0.721518987341772,-2.69620253164557,-0.662077744491193
-0.645569620253164,-2.69620253164557,-0.652263517055624
-0.569620253164557,-2.69620253164557,-0.640030547300226
-0.493670886075949,-2.69620253164557,-0.625512708549532
-0.417721518987342,-2.69620253164557,-0.608894863907709
-0.341772151898734,-2.69620253164557,-0.59040961310351
-0.265822784810127,-2.69620253164557,-0.570332650232618
-0.189873417721519,-2.69620253164557,-0.548976848679588
-0.113924050632911,-2.69620253164557,-0.526685234899053
-0.0379746835443036,-2.69620253164557,-0.503823052832307
0.037974683544304,-2.69620253164557,-0.480769153843768
0.113924050632912,-2.69620253164557,-0.457906971777022
0.189873417721519,-2.69620253164557,-0.435615357996487
0.265822784810127,-2.69620253164557,-0.414259556443457
0.341772151898734,-2.69620253164557,-0.394182593572565
0.417721518987342,-2.69620253164557,-0.375697342768366
0.493670886075949,-2.69620253164557,-0.359079498126543
0.569620253164557,-2.69620253164557,-0.344561659375849
0.645569620253164,-2.69620253164557,-0.332328689620451
0.721518987341772,-2.69620253164557,-0.322514462184882
0.79746835443038,-2.69620253164557,-0.315200064032944
0.873417721518988,-2.69620253164557,-0.310413473007019
0.949367088607595,-2.69620253164557,-0.308130676512849
1.0253164556962,-2.69620253164557,-0.308278152200653
1.10126582278481,-2.69620253164557,-0.310736588449734
1.17721518987342,-2.69620253164557,-0.315345685597233
1.25316455696203,-2.69620253164557,-0.321909849109349
1.32911392405063,-2.69620253164557,-0.33020456417654
1.40506329113924,-2.69620253164557,-0.339983228050332
1.48101265822785,-2.69620253164557,-0.350984211972825
1.55696202531646,-2.69620253164557,-0.36293792855235
1.63291139240506,-2.69620253164557,-0.375573692335321
1.70886075949367,-2.69620253164557,-0.388626180237393
1.78481012658228,-2.69620253164557,-0.40184132330031
1.86075949367089,-2.69620253164557,-0.414981490623637
1.93670886075949,-2.69620253164557,-0.427829858857255
2.0126582278481,-2.69620253164557,-0.44019389486096
2.08860759493671,-2.69620253164557,-0.451907913596105
2.16455696202532,-2.69620253164557,-0.462834706652706
2.24050632911392,-2.69620253164557,-0.472866267817725
2.31645569620253,-2.69620253164557,-0.481923669726999
2.39240506329114,-2.69620253164557,-0.489956169103624
2.46835443037975,-2.69620253164557,-0.496939636797018
2.54430379746835,-2.69620253164557,-0.502874422471682
2.62025316455696,-2.69620253164557,-0.507782772264402
2.69620253164557,-2.69620253164557,-0.511705921167933
2.77215189873418,-2.69620253164557,-0.514700980640086
2.84810126582278,-2.69620253164557,-0.516837736476488
2.92405063291139,-2.69620253164557,-0.518195462947392
3,-2.69620253164557,-0.518859847295344
-3,-2.62025316455696,-0.454485100244156
-2.92405063291139,-2.62025316455696,-0.455205363737723
-2.84810126582278,-2.62025316455696,-0.456677284041466
-2.77215189873418,-2.62025316455696,-0.458993755265343
-2.69620253164557,-2.62025316455696,-0.462240719173359
-2.62025316455696,-2.62025316455696,-0.466493831011029
-2.54430379746835,-2.62025316455696,-0.471815005689883
-2.46835443037975,-2.62025316455696,-0.478248946340014
-2.39240506329114,-2.62025316455696,-0.485819770146377
-2.31645569620253,-2.62025316455696,-0.494527856182584
-2.24050632911392,-2.62025316455696,-0.504347045875893
-2.16455696202532,-2.62025316455696,-0.515222328102078
-2.08860759493671,-2.62025316455696,-0.527068137180335
-2.0126582278481,-2.62025316455696,-0.539767382856249
-1.93670886075949,-2.62025316455696,-0.553171316579336
-1.86075949367089,-2.62025316455696,-0.567100318096449
-1.78481012658228,-2.62025316455696,-0.581345660948846
-1.70886075949367,-2.62025316455696,-0.595672285499549
-1.63291139240506,-2.62025316455696,-0.609822574507795
-1.55696202531646,-2.62025316455696,-0.623521090124927
-1.48101265822785,-2.62025316455696,-0.636480193829293
-1.40506329113924,-2.62025316455696,-0.648406433719055
-1.32911392405063,-2.62025316455696,-0.65900754830861
-1.25316455696203,-2.62025316455696,-0.667999904120193
-1.17721518987342,-2.62025316455696,-0.675116157472863
-1.10126582278481,-2.62025316455696,-0.680112910367294
-1.0253164556962,-2.62025316455696,-0.682778117467567
-0.949367088607595,-2.62025316455696,-0.682937996842272
-0.873417721518987,-2.62025316455696,-0.680463201969305
-0.79746835443038,-2.62025316455696,-0.675274026779925
-0.721518987341772,-2.62025316455696,-0.667344439060877
-0.645569620253164,-2.62025316455696,-0.656704769777298
-0.569620253164557,-2.62025316455696,-0.643442925846339
-0.493670886075949,-2.62025316455696,-0.627704040230148
-0.417721518987342,-2.62025316455696,-0.609688524250349
-0.341772151898734,-2.62025316455696,-0.589648540820998
-0.265822784810127,-2.62025316455696,-0.567882971746168
-0.189873417721519,-2.62025316455696,-0.544731005144449
-0.113924050632911,-2.62025316455696,-0.520564518278395
-0.0379746835443036,-2.62025316455696,-0.495779474535721
0.037974683544304,-2.62025316455696,-0.470786589202118
0.113924050632912,-2.62025316455696,-0.446001545459444
0.189873417721519,-2.62025316455696,-0.421835058593389
0.265822784810127,-2.62025316455696,-0.39868309199167
0.341772151898734,-2.62025316455696,-0.37691752291684
0.417721518987342,-2.62025316455696,-0.356877539487489
0.493670886075949,-2.62025316455696,-0.338862023507691
0.569620253164557,-2.62025316455696,-0.3231231378915
0.645569620253164,-2.62025316455696,-0.30986129396054
0.721518987341772,-2.62025316455696,-0.299221624676962
0.79746835443038,-2.62025316455696,-0.291292036957914
0.873417721518988,-2.62025316455696,-0.286102861768534
0.949367088607595,-2.62025316455696,-0.283628066895567
1.0253164556962,-2.62025316455696,-0.283787946270271
1.10126582278481,-2.62025316455696,-0.286453153370545
1.17721518987342,-2.62025316455696,-0.291449906264975
1.25316455696203,-2.62025316455696,-0.298566159617646
1.32911392405063,-2.62025316455696,-0.307558515429229
1.40506329113924,-2.62025316455696,-0.318159630018783
1.48101265822785,-2.62025316455696,-0.330085869908546
1.55696202531646,-2.62025316455696,-0.343044973612912
1.63291139240506,-2.62025316455696,-0.356743489230044
1.70886075949367,-2.62025316455696,-0.370893778238289
1.78481012658228,-2.62025316455696,-0.385220402788992
1.86075949367089,-2.62025316455696,-0.39946574564139
1.93670886075949,-2.62025316455696,-0.413394747158503
2.0126582278481,-2.62025316455696,-0.42679868088159
2.08860759493671,-2.62025316455696,-0.439497926557504
2.16455696202532,-2.62025316455696,-0.45134373563576
2.24050632911392,-2.62025316455696,-0.462219017861946
2.31645569620253,-2.62025316455696,-0.472038207555254
2.39240506329114,-2.62025316455696,-0.480746293591462
2.46835443037975,-2.62025316455696,-0.488317117397824
2.54430379746835,-2.62025316455696,-0.494751058047956
2.62025316455696,-2.62025316455696,-0.500072232726809
2.69620253164557,-2.62025316455696,-0.50432534456448
2.77215189873418,-2.62025316455696,-0.507572308472495
2.84810126582278,-2.62025316455696,-0.509888779696373
2.92405063291139,-2.62025316455696,-0.511360700000116
3,-2.62025316455696,-0.512080963493682
-3,-2.54430379746835,-0.43975069743465
-2.92405063291139,-2.54430379746835,-0.440529740303412
-2.84810126582278,-2.54430379746835,-0.442121781308211
-2.77215189873418,-2.54430379746835,-0.444627295475977
-2.69620253164557,-2.54430379746835,-0.448139238119555
-2.62025316455696,-2.54430379746835,-0.452739438569504
-2.54430379746835,-2.54430379746835,-0.458494864499081
-2.46835443037975,-2.54430379746835,-0.465453867178374
-2.39240506329114,-2.54430379746835,-0.473642531951315
-2.31645569620253,-2.54430379746835,-0.483061268827018
-2.24050632911392,-2.54430379746835,-0.493681784479867
-2.16455696202532,-2.54430379746835,-0.505444578429255
-2.08860759493671,-2.54430379746835,-0.51825710213699
-2.0126582278481,-2.54430379746835,-0.53199270982897
-1.93670886075949,-2.54430379746835,-0.546490513859866
-1.86075949367089,-2.54430379746835,-0.56155623549898
-1.78481012658228,-2.54430379746835,-0.576964114506265
-1.70886075949367,-2.54430379746835,-0.592459908461331
-1.63291139240506,-2.54430379746835,-0.607764976455568
-1.55696202531646,-2.54430379746835,-0.622581402665531
-1.48101265822785,-2.54430379746835,-0.63659807492036
-1.40506329113924,-2.54430379746835,-0.649497593249775
-1.32911392405063,-2.54430379746835,-0.660963845247405
-1.25316455696203,-2.54430379746835,-0.670690050630521
-1.17721518987342,-2.54430379746835,-0.678387048293493
-1.10126582278481,-2.54430379746835,-0.68379157697521
-1.0253164556962,-2.54430379746835,-0.686674286711007
-0.949367088607595,-2.54430379746835,-0.686847213546586
-0.873417721518987,-2.54430379746835,-0.684170455228754
-0.79746835443038,-2.54430379746835,-0.678557801023516
-0.721518987341772,-2.54430379746835,-0.669981094276708
-0.645569620253164,-2.54430379746835,-0.658473141207589
-0.569620253164557,-2.54430379746835,-0.644129022654674
-0.493670886075949,-2.54430379746835,-0.627105715613457
-0.417721518987342,-2.54430379746835,-0.607619986603865
-0.341772151898734,-2.54430379746835,-0.58594457709026
-0.265822784810127,-2.54430379746835,-0.562402760069461
-0.189873417721519,-2.54430379746835,-0.537361404176792
-0.113924050632911,-2.54430379746835,-0.51122273489228
-0.0379746835443036,-2.54430379746835,-0.484415029445365
0.037974683544304,-2.54430379746835,-0.457382520838647
0.113924050632912,-2.54430379746835,-0.430574815391732
0.189873417721519,-2.54430379746835,-0.40443614610722
0.265822784810127,-2.54430379746835,-0.37939479021455
0.341772151898734,-2.54430379746835,-0.355852973193752
0.417721518987342,-2.54430379746835,-0.334177563680146
0.493670886075949,-2.54430379746835,-0.314691834670554
0.569620253164557,-2.54430379746835,-0.297668527629338
0.645569620253164,-2.54430379746835,-0.283324409076422
0.721518987341772,-2.54430379746835,-0.271816456007303
0.79746835443038,-2.54430379746835,-0.263239749260496
0.873417721518988,-2.54430379746835,-0.257627095055257
0.949367088607595,-2.54430379746835,-0.254950336737426
1.0253164556962,-2.54430379746835,-0.255123263573005
1.10126582278481,-2.54430379746835,-0.258005973308802
1.17721518987342,-2.54430379746835,-0.263410501990519
1.25316455696203,-2.54430379746835,-0.271107499653491
1.32911392405063,-2.54430379746835,-0.280833705036607
1.40506329113924,-2.54430379746835,-0.292299957034237
1.48101265822785,-2.54430379746835,-0.305199475363652
1.55696202531646,-2.54430379746835,-0.319216147618481
1.63291139240506,-2.54430379746835,-0.334032573828444
1.70886075949367,-2.54430379746835,-0.349337641822681
1.78481012658228,-2.54430379746835,-0.364833435777747
1.86075949367089,-2.54430379746835,-0.380241314785032
1.93670886075949,-2.54430379746835,-0.395307036424146
2.0126582278481,-2.54430379746835,-0.409804840455042
2.08860759493671,-2.54430379746835,-0.423540448147021
