"log2fc","p","status"
0.255166195630872,0.64946746872738,"不显著"
2.16112223537374,0.290930740069598,"不显著"
-1.55758528116354,0.20356079400517,"不显著"
-0.799049389936953,0.688337188912556,"不显著"
0.594275902443294,0.644076247699559,"不显著"
-1.40064875193425,0.0752332776319236,"不显著"
-0.0556796660443374,0.109929527854547,"不显著"
0.144184816944583,0.665329875191674,"不显著"
-1.26912403847576,0.196062938077375,"不显著"
-0.755039667472732,0.466851910343394,"不显著"
0.235925418988626,0.350593592738733,"不显著"
-0.946074838545867,0.711034947540611,"不显著"
-0.0673774030610025,0.966146849328652,"不显著"
0.693353594982317,0.77068889210932,"不显著"
-1.33478404202753,0.808403772301972,"不显著"
-1.50153103689808,0.945724751334637,"不显著"
-1.01278348261632,0.587319872109219,"不显著"
0.0711771453600905,0.201990094501525,"不显著"
1.14429455230389,0.351971349213272,"不显著"
-2.76379767084981,0.4261893061921,"不显著"
0.72931401125757,0.865360403666273,"不显著"
0.345741750957622,0.817582855001092,"不显著"
0.0492596643667148,0.707026460440829,"不显著"
0.908101237935919,0.938128169393167,"不显著"
-2.32219286769819,0.924603020772338,"不显著"
-0.438700068930783,0.793423472903669,"不显著"
-0.0571226672036613,0.0372517551295459,"不显著"
-1.73272913465422,0.90077211917378,"不显著"
1.62541224563617,0.957013545325026,"不显著"
2.1425829691201,0.554038314614445,"不显著"
-0.395478784339517,0.000609859824180603,"不显著"
-1.09786698093695,0.264616036089137,"不显著"
-1.93091439478171,0.921754412353039,"不显著"
0.380506686330409,0.0646847484167665,"不显著"
0.664744819906446,0.771096644923091,"不显著"
-0.502808121212464,0.344880830263719,"不显著"
0.719023723369596,0.99075319734402,"不显著"
-1.586505960156,0.814121454954147,"不显著"
-0.692810255333769,0.94513728749007,"不显著"
-1.07731524543873,0.796356637729332,"不显著"
0.137445446445644,0.907368859043345,"不显著"
1.07473910331088,0.451653284020722,"不显著"
-0.0807732122602747,0.354618330486119,"不显著"
0.211190455843747,0.568507255986333,"不显著"
-0.222942694502726,0.157565766945481,"不显著"
0.879792225350754,0.128353025997058,"不显著"
1.45655416578579,0.789594667730853,"不显著"
-2.01458155675938,0.487548883771524,"不显著"
0.286679548533519,0.598632190609351,"不显著"
0.450342566340836,0.562057641102001,"不显著"
-0.750774057975289,0.225907654967159,"不显著"
0.742838914058992,0.122158006532118,"不显著"
0.505629632821856,0.516040077200159,"不显著"
-0.958817609824937,0.784286921843886,"不显著"
1.31601623921215,0.890667428961024,"不显著"
-0.998779203748223,0.60550994402729,"不显著"
-0.976153642814646,0.859599961899221,"不显著"
-0.373593321239063,0.663129280786961,"不显著"
1.00422207920962,0.928351996233687,"不显著"
-0.431017406945055,0.0907041684258729,"不显著"
-0.912207684444025,0.504604746587574,"不显著"
-0.052831484649676,0.609654542291537,"不显著"
-0.444217279340809,0.676037088502198,"不显著"
-0.551459938387833,0.911414150847122,"不显著"
-0.2476469841436,0.539754027500749,"不显著"
-0.431199113000195,0.632240343373269,"不显著"
-1.12601892721182,0.876125131268054,"不显著"
0.439957121017112,0.308864399325103,"不显著"
0.979798873448849,0.0923080414067954,"不显著"
-1.02543053663407,0.927009653532878,"不显著"
0.965893060145722,0.0425404857378453,"不显著"
1.33844979208423,0.0545607542153448,"不显著"
0.395665818453721,0.566424978198484,"不显著"
1.08618351685531,0.582712447736412,"不显著"
-0.499289812092631,0.152440584497526,"不显著"
-0.24821209876207,0.130741573637351,"不显著"
0.681906997007372,0.883458875818178,"不显著"
1.46361235331083,0.0970141114667058,"不显著"
-2.14157130900088,0.668494588462636,"不显著"
-0.00110264981667281,0.184084911830723,"不显著"
-1.09477232127015,0.868334924802184,"不显著"
0.657093090335153,0.980128789553419,"不显著"
0.159749121190406,0.886810201918706,"不显著"
0.615314213146336,0.834303131559864,"不显著"
0.586818171798842,0.954106966499239,"不显著"
-0.79351018948526,0.00970971980132163,"不显著"
-0.261555586599568,0.264525507576764,"不显著"
1.54869534523906,0.138687185011804,"不显著"
-0.797819701047468,0.741996256168932,"不显著"
-0.0558433251559346,0.476874561980367,"不显著"
-0.864798466193481,0.439170666970313,"不显著"
-0.0346614463162757,0.480565242934972,"不显著"
0.0464748429276284,0.500938585028052,"不显著"
-0.264923928879231,0.376372819766402,"不显著"
0.803458769805999,0.447059923317283,"不显著"
2.1927822363562,0.131755289621651,"不显著"
0.82505393281155,0.11898377770558,"不显著"
-0.139031679550907,0.414246506756172,"不显著"
0.347741302910445,0.00686037982814014,"不显著"
0.43299961372989,0.106578223407269,"不显著"
0.976896619039609,0.801339622819796,"不显著"
-0.823750036588568,0.912442154251039,"不显著"
-0.214332185204315,0.568762966897339,"不显著"
-0.978291843949742,0.671740369871259,"不显著"
2.25699571840175,0.381394639378414,"不显著"
0.529129655569334,0.213262703502551,"不显著"
-0.225154938886472,0.682626514928415,"不显著"
1.06778098353153,0.325866266386583,"不显著"
1.96330385875181,0.240332747111097,"不显著"
-1.36029315890947,0.234918794361874,"不显著"
-0.332136435328719,0.570507136639208,"不显著"
0.450116462643869,0.521658490411937,"不显著"
0.23763438278956,0.183491096366197,"不显著"
0.00255866156405527,0.322412626119331,"不显著"
-1.29907304593964,0.24914535228163,"不显著"
1.09858021757371,0.799782827030867,"不显著"
-0.560339464176758,0.276890364475548,"不显著"
1.34135637707125,0.369999103946611,"不显著"
0.344098811460499,0.0603562241885811,"不显著"
-1.78646224954628,0.340901763411239,"不显著"
0.0597155080161305,0.117023979779333,"不显著"
0.235500273326715,0.112475107889622,"不显著"
-0.102501729989282,0.287219041958451,"不显著"
-0.963352647750263,0.270759439095855,"不显著"
-0.553968781953968,0.603087442927063,"不显著"
-0.107405679335837,0.729910430265591,"不显著"
-0.122248808795988,0.37440922902897,"不显著"
-0.528457034528628,0.132585631450638,"不显著"
1.61554390117965,0.483187975129113,"不显著"
0.272603925466401,0.70787266921252,"不显著"
0.251039947387393,0.392711040331051,"不显著"
2.02267370133451,0.448605478974059,"不显著"
0.0409364270878398,0.792974311392754,"不显著"
0.463823663026719,0.999061183771119,"不显著"
-0.411647394002692,0.41278107278049,"不显著"
0.345814844323207,0.764143573818728,"不显著"
-0.362978141881084,0.521298224804923,"不显著"
-1.64018255012177,0.543573294766247,"不显著"
-1.45015738958869,0.0240087534766644,"下调"
-0.139198452789521,0.971331840846688,"不显著"
-0.987858281528859,0.771092210896313,"不显著"
0.906613789402542,0.0840953637380153,"不显著"
0.378852628374813,0.0459668587427586,"不显著"
-0.0742723415500255,0.594740160275251,"不显著"
-0.527523201488505,0.0274997360538691,"不显著"
0.546347818520053,0.407521640416235,"不显著"
0.55439937261874,0.390266151400283,"不显著"
0.403026804235542,0.442278987495229,"不显著"
0.475389719294354,0.632364802528173,"不显著"
0.425512057370065,0.419733362039551,"不显著"
-0.430101861880659,0.251034621614963,"不显著"
0.439020667788794,0.273040743079036,"不显著"
-0.315032720042311,0.563476621638983,"不显著"
-0.966497606793651,0.825620864285156,"不显著"
1.65538814560682,0.271699753357098,"不显著"
0.305111204164811,0.0265709769446403,"不显著"
-0.514761562365328,0.6730772475712,"不显著"
-0.51395537619457,0.613673890009522,"不显著"
0.261283923193749,0.199174659326673,"不显著"
-1.03382484196269,0.804974606493488,"不显著"
-0.450552663865126,0.161837780382484,"不显著"
-0.532856755008512,0.372145869536325,"不显著"
1.11476907066166,0.0849197660572827,"不显著"
-0.385258722825253,0.272026993799955,"不显著"
0.438164223796379,0.440548751037568,"不显著"
-0.985016480332453,0.313663586508483,"不显著"
-1.06538024497389,0.393308259779587,"不显著"
1.30528995383734,0.99735167180188,"不显著"
-1.06468571120433,0.00820294069126248,"下调"
1.69263849283617,0.785830556647852,"不显著"
0.0859718131662074,0.793098505586386,"不显著"
0.929660360200494,0.964773339219391,"不显著"
-0.0366650262676809,0.525155200855806,"不显著"
-1.31459982316176,0.231876148842275,"不显著"
-0.84418215343112,0.296816236805171,"不显著"
0.334486650468617,0.26408674265258,"不显著"
0.216997197484883,0.709540232783183,"不显著"
-0.408813204981644,0.461414637509733,"不显著"
-0.216208493301316,0.853253423934802,"不显著"
-0.0487016361368737,0.200948508456349,"不显著"
-1.36239550227853,0.580328307580203,"不显著"
0.197058045420216,0.632368870079517,"不显著"
1.14191847590654,0.689696039306,"不显著"
-1.13581871742667,0.825520022306591,"不显著"
0.303745819977645,0.524156007915735,"不显著"
-0.192572772245405,0.33416885137558,"不显著"
0.268639803089797,0.479406354017556,"不显著"
-1.27733096062489,0.409028439084068,"不显著"
0.360097007215993,0.984872741159052,"不显著"
0.796789362339627,0.726480366429314,"不显著"
0.922826932516501,0.462366573978215,"不显著"
-1.52738996992302,0.61363941966556,"不显著"
0.760676693303393,0.674098774325103,"不显著"
-1.18824167988181,0.673649389995262,"不显著"
-0.0485549817291394,0.872810899978504,"不显著"
1.17154972911331,0.84635804546997,"不显著"
-1.38415137146008,0.932810387806967,"不显著"
-0.489002337625947,0.475722479401156,"不显著"
-1.26593310654595,0.226337329950184,"不显著"
0.751847308122598,0.19424228137359,"不显著"
0.0258224399653273,0.374482239829376,"不显著"
3.01353208288556,0.870748959016055,"不显著"
-1.61251031733686,0.993793814443052,"不显著"
-0.372770865050625,0.00642359536141157,"不显著"
-0.584715748389161,0.498456312343478,"不显著"
1.43007729887767,0.0518047010991722,"不显著"
-0.576695791796046,0.411919809645042,"不显著"
0.656835519900204,0.638922698097304,"不显著"
-1.1495593681877,0.318778074113652,"不显著"
-2.11577903910939,0.645712760742754,"不显著"
-0.74101384595075,0.302414661971852,"不显著"
1.72762074740939,0.29722200660035,"不显著"
-0.0897757433776996,0.598987933713943,"不显著"
-0.550350432157022,0.469711826648563,"不显著"
1.0843717099313,0.769305382389575,"不显著"
-1.10342595948689,0.450595633825287,"不显著"
-0.707214413619077,0.710688339080662,"不显著"
-0.366870236245665,0.168877187650651,"不显著"
-0.798990918910994,0.042925804387778,"不显著"
0.987129934050558,0.496561472304165,"不显著"
1.77922575062407,0.0326043469831347,"上调"
-0.383350430942703,0.18997947871685,"不显著"
2.22722348259551,0.522974008927122,"不显著"
-0.45782895711525,0.242693541571498,"不显著"
0.278674289695501,0.0403248553629965,"不显著"
0.498073423073874,0.771691604983062,"不显著"
1.07527439850848,0.9715618530754,"不显著"
1.01167919743977,0.19907192629762,"不显著"
-0.120350402225682,0.00303707597777247,"不显著"
1.72931317604947,0.864666120382026,"不显著"
0.4109582386141,0.896090376423672,"不显著"
0.37376116174395,0.584976646350697,"不显著"
1.15390477408943,0.192347489763051,"不显著"
-0.610444885065902,0.482149204006419,"不显著"
2.649398615111,0.168094287160784,"不显著"
0.346162639088627,0.867621398996562,"不显著"
-0.725179104704095,0.0283470440190285,"不显著"
1.23929301995155,0.752145229140297,"不显著"
1.93929596176903,0.655335315037519,"不显著"
0.777133972456255,0.308466709917411,"不显著"
-1.20106214670548,0.672806384740397,"不显著"
-0.825388908914674,0.547264631837606,"不显著"
0.928403407886734,0.152872560545802,"不显著"
-1.30531925591218,0.301840463886037,"不显著"
1.63950105368783,0.483201441820711,"不显著"
0.698162944683365,0.299320109421387,"不显著"
-0.65080023267735,0.966237241169438,"不显著"
0.675552002202388,0.199643318541348,"不显著"
-1.14247516511564,0.571528748143464,"不显著"
-0.639060871447651,0.959993637865409,"不显著"
-0.643704747123825,0.620917725376785,"不显著"
1.23435597557913,0.420512042241171,"不显著"
0.829763820604413,0.965139403706416,"不显著"
-0.45164822285607,0.673846035264432,"不显著"
0.355412903634034,0.826244694180787,"不显著"
0.33960449330698,0.0956354013178498,"不显著"
0.718925740182541,0.391786045162007,"不显著"
-1.22948976001288,0.635260411305353,"不显著"
-1.2101475543745,0.646610273513943,"不显著"
-2.01297137085955,0.496672102250159,"不显著"
0.726518123658663,0.838435860350728,"不显著"
0.021850272734944,0.407956117996946,"不显著"
-0.745386772267975,0.251133733429015,"不显著"
-0.350665383694521,0.0687009487301111,"不显著"
0.0941125382054243,0.36791721964255,"不显著"
-2.46614348124118,0.649312765803188,"不显著"
0.53861891109855,0.208912103204057,"不显著"
0.864889462605756,0.664043314987794,"不显著"
-1.13730753656846,0.468970639165491,"不显著"
-0.043070280596865,0.217324866913259,"不显著"
-0.479091699967231,0.292136335046962,"不显著"
-1.6890440958728,0.511150033446029,"不显著"
-1.08115818329189,0.72165508614853,"不显著"
0.286454950441359,0.683845212683082,"不显著"
-0.361332396324324,0.752197610680014,"不显著"
0.292374087062184,0.945152401225641,"不显著"
1.45738473963519,0.802368317963555,"不显著"
0.215994729148043,0.585853483527899,"不显著"
-1.68588533866876,0.601958875078708,"不显著"
0.330761997158887,0.00786071293987334,"不显著"
0.9603737628173,0.486731776967645,"不显著"
-0.484093608888899,0.596111831488088,"不显著"
0.819105075101642,0.70623619039543,"不显著"
0.845464031300157,0.986272741807625,"不显著"
-1.46701037373405,0.807451904052868,"不显著"
0.937942305614951,0.709799531381577,"不显著"
-2.37803396763734,0.397000954952091,"不显著"
-0.373462213941512,0.761059434851632,"不显著"
-0.47315537436429,0.541027903789654,"不显著"
0.160771514902771,0.170360258314759,"不显著"
-1.3556298360041,0.453242279822007,"不显著"
-1.10491613006353,0.449836458312348,"不显著"
0.0551076141800054,0.379998305113986,"不显著"
0.631029842175367,0.237241349183023,"不显著"
0.78758117326008,0.684181126765907,"不显著"
-1.08647453150311,0.38822878501378,"不显著"
-1.09949603052312,0.124819894088432,"不显著"
0.860125022709072,0.0970192053355277,"不显著"
0.793973493326254,0.489174004644156,"不显著"
-0.908279250497647,0.476510820677504,"不显著"
0.022133013664088,0.601712046656758,"不显著"
-0.822355095731906,0.61560514359735,"不显著"
-0.791344228318606,0.38090154225938,"不显著"
0.072640939475569,0.950005147606134,"不显著"
0.515687071187439,0.05854686582461,"不显著"
0.429205078779753,0.577038296498358,"不显著"
-1.10877579013067,0.265468346187845,"不显著"
-0.908449447426675,0.68281682790257,"不显著"
0.195310862692429,0.54272486991249,"不显著"
-1.84701484541267,0.940390900708735,"不显著"
-1.65130659283317,0.281625245464966,"不显著"
-1.46021513396546,0.516844160389155,"不显著"
-0.188864969549653,0.177021927200258,"不显著"
1.3885389446193,0.640419122762978,"不显著"
-0.813269820635643,0.498610796406865,"不显著"
-0.0782388381831094,0.191729590995237,"不显著"
-1.04386741194415,0.510594343300909,"不显著"
-0.912786123944739,0.265284385764971,"不显著"
0.825560197302254,0.755022833589464,"不显著"
1.25934412112009,0.506962277926505,"不显著"
0.322215140417642,0.655550709459931,"不显著"
-0.711007724393989,0.13824202818796,"不显著"
-0.401332540511924,0.366494924761355,"不显著"
0.084829582518696,0.515798702370375,"不显著"
-1.58354616022008,0.540195463458076,"不显著"
-0.556390310705878,0.429484418127686,"不显著"
-0.278600942701784,0.558569214073941,"不显著"
-0.338858993619193,0.995953264646232,"不显著"
-0.386521133971495,0.0123742122668773,"不显著"
0.622380348827991,0.931608292507008,"不显著"
-1.79368647479001,0.431913627078757,"不显著"
-0.0894391616489823,0.181638442212716,"不显著"
-0.728412298662454,0.707062270957977,"不显著"
0.73434597377114,0.69658675044775,"不显著"
0.0722264075874073,0.251034629996866,"不显著"
1.41896916059281,0.990201654843986,"不显著"
-0.137274661317987,0.493618278531358,"不显著"
-0.240755937750573,0.884555962169543,"不显著"
-1.60922329383091,0.767444433644414,"不显著"
-1.08376097514817,0.359287462895736,"不显著"
-1.2168297950333,0.0332780410535634,"下调"
-0.422562361596628,0.320842117536813,"不显著"
1.73319489626116,0.508994217729196,"不显著"
0.824815292217898,0.356981734978035,"不显著"
0.515541287520588,0.367030594032258,"不显著"
-0.437611442533349,0.143799081910402,"不显著"
0.808776325226796,0.511832163203508,"不显著"
0.600283363806702,0.148148679872975,"不显著"
1.20604432532983,0.959528574487194,"不显著"
1.8502245982433,0.554527224041522,"不显著"
-0.89442507899515,0.879239711910486,"不显著"
