"x","y","group","value","y2"
-0.863136805579694,0.0377577480780875,"A组",7.51531051977291,-0.998557763390317
-1.75865692623062,2.04584432696602,"C组",8.128359074349,-1.54660030524574
-2.23016018380838,2.12819579859989,"A组",7.80485945893647,-1.90151376451414
0.877208242309485,-0.658955536736976,"B组",10.3820969932588,0.882408197140269
-0.215781066054119,-0.490772386863242,"B组",7.35600078260203,-0.0639211083265557
-0.716252401201007,-1.08774565566166,"A组",12.1018742069872,-0.0382215299827491
1.15806235270628,-0.0655065142380713,"A组",8.31472870443927,0.417072628644475
0.104936210267713,-0.858361030454733,"A组",7.95497166592231,0.682400206207034
-0.252404212544038,1.28849990632801,"B组",8.72612779141713,0.742383053359527
0.659483216050838,0.698134827427115,"A组",10.1861668269265,0.625878637022408
-0.424072152474397,1.14206005187377,"D组",6.77270559644097,-1.06675986378289
-1.29646740451401,0.288459916694635,"B组",8.6416903621549,-0.267209964806617
1.2160291835716,0.483663439884483,"D组",6.55446602078366,1.71750582223345
0.788790700139525,0.0745636911651457,"B组",7.47962961266395,0.33133228804411
-1.10872201375709,-1.58930940208653,"B组",7.80315942393579,-0.746244692515848
-0.719687961969445,1.32307069845894,"A组",8.345879640873,-1.81487269941195
0.967728092665709,2.23703304146,"B组",7.63989053312764,0.900769233586971
1.56385603913136,0.176510867828379,"B组",6.82222187853405,0.0869450853734732
-0.676467391566877,0.865546429777905,"B组",9.89437369624639,-1.74320913146024
-0.668226937386106,0.455052691333073,"B组",7.65366065806219,0.243965082614486
-1.80403211483739,-0.906784303396701,"A组",7.51901617313955,-1.17188732271457
0.412280835457867,1.29878953093944,"C组",5.21295546247854,0.96966658226763
1.85954628137252,-0.286861206840666,"C组",9.33666664935059,0.638370585370939
2.16583986623576,-0.937413423532161,"B组",9.11515107240017,2.27452821669916
0.589264800574205,-1.76770127476759,"A组",10.1462276137151,0.856827403113958
-0.894648261302764,1.60358817669248,"B组",8.33290407434503,0.933882912038867
-1.52621807317001,0.0932233264219225,"D组",9.74199665631419,-1.04711075265457
0.597764927440935,-0.321142008643573,"C组",9.45292135573109,0.840436735107577
1.27739543892522,0.209360063399023,"A组",8.73392461024824,1.00694785332688
0.420197525454244,0.234420687587452,"B组",10.5382543471553,0.462319131894672
-2.23920313422119,-1.01374369626495,"D组",4.14383974022558,-1.68444800575149
0.635424473208532,0.366891413192956,"D组",13.8898828024937,0.110991838658751
-1.20287621687688,0.403752794676731,"C组",9.09891879196687,-0.332193970612437
-0.690269437352113,1.3826334503945,"D组",6.61395484651678,-0.893363558527901
-0.880516216131112,-0.779662033443059,"C组",11.7052057065509,0.712400651041732
-1.06563007291269,-0.838499087890597,"A组",8.86939184679146,-1.1881022153598
1.59024723647295,-0.73133957124097,"A组",6.94505135096615,1.73037435944787
0.174957508843824,-1.32408102126769,"A组",6.57251172184284,0.723881126811527
0.438746929157317,0.144041266575365,"B组",9.87924021741615,-0.0465277131520502
0.141466374745277,0.0516506628656501,"B组",3.83538507707471,0.202917580018627
1.43060600332621,-1.43002608172808,"C组",10.316040304287,0.657492043395449
-1.1225444537318,0.87321254761612,"C组",11.7316569345815,0.254183458360818
0.349785613765702,-1.91584911398467,"C组",6.58948788040895,-0.13930548455281
1.12154999474834,0.909301468396769,"D组",10.7951031145603,-0.629793976934175
-0.794718040639128,1.35235860063874,"B组",6.28200343196414,0.455370170808977
-0.138203410744378,-0.701475423673411,"A组",7.83102065351292,-0.151374034276766
0.246715599220789,-0.783152516594641,"B组",7.04371743125718,1.04811301017056
0.458497980477526,1.32833830072494,"C组",9.42835202520494,-0.217037401125652
0.648256720883946,0.99888177449388,"B组",6.99095365595363,0.147582307413201
-1.00243263493081,1.96978663911027,"C组",9.47294296666496,0.293405332384547
-0.770810806549703,-0.092516391185832,"A组",7.21477695573307,-0.464234162883251
-1.42820670254544,0.837912106231809,"B组",5.86934629079473,-3.04876328858516
0.10643628531091,-0.222982976307559,"D组",8.70906478424359,-0.0641773585047705
0.554904687253959,-0.314844599125011,"D组",6.68155666034108,0.643262741890827
-1.38137356654007,-1.57674902847721,"D组",5.81762771253097,-1.40114824014519
-0.701460868316452,-0.404181880504576,"C组",7.32511149472003,-0.103919907813116
-0.858213422227884,0.477458037856031,"C组",6.12169882774317,-0.848824607019045
0.0230569706286005,0.0333461969369262,"B组",11.2388411156345,-0.638735182921322
-2.3887551565796,1.50153756454105,"B组",6.21379001463139,-0.1934721719621
0.155086858822742,-1.3175710579165,"C组",10.4750063348231,0.907908406395322
2.30157078948624,1.06478362534852,"D组",11.9520433810922,1.13686643006248
0.350125465167152,-0.472786076428134,"B组",5.81862759788705,0.0466278434391408
-0.540434723607201,0.00908482169914294,"C组",11.8469971018427,0.707770067924708
0.0239111110860393,-1.50999717233689,"B组",5.97367188425665,-0.159939958385919
0.164577775292064,0.46395166642882,"B组",7.69358773618584,0.593488074850635
0.174749862375978,1.32616874198953,"C组",10.9891687692035,-0.625749221969917
-0.926465709820543,1.30085108727817,"C组",5.54706412001048,-0.371823756249268
0.650949856054663,-1.27628363521639,"D组",6.74007010844542,-0.199414555487105
-0.593277133803652,0.698900181591812,"C组",5.80260768221202,-0.459479095524594
0.270575050406288,-1.41231519928043,"B组",9.73331025157548,-0.38521695529393
2.29251593594087,-0.443886494788908,"C组",8.83578316281765,2.20128858723499
0.223950633005417,0.733875346964022,"D组",7.45499894065689,0.361415946051468
0.0911290033371316,-1.93889327274499,"D组",8.06814842293286,1.01390005757403
3.42884285594659,-1.36848076497494,"B组",10.5521117057141,2.15894804496676
-0.117740160670791,-0.356539214266587,"B组",10.7314998538406,0.0101238667742809
-0.527796571313589,-0.294484385250159,"D组",6.98346358867829,-0.682414468400031
0.969877507752285,1.77777027688899,"C组",7.62675981789863,1.14044920804486
0.0617021473930887,-1.5909132169359,"A组",7.93278827066134,0.997547812984282
-0.385953516625164,0.617146617731076,"A组",11.4002783258659,0.282185811129042
0.603004801802966,0.600460277104474,"C组",10.5637642302702,0.127084345079269
-0.715496145189076,0.862153189237019,"B组",5.44677809666574,-1.67091391695351
-0.395180498110718,-2.94282355544426,"B组",7.11178155298581,-0.227638647964546
0.339845963273616,-0.850566515479587,"D组",8.81577076679213,2.22329405509782
-0.269257243964804,-0.394172949873805,"B组",8.39026955169154,0.372135450335383
-0.0403588509878611,-1.32236513533682,"C组",7.2098565168842,-0.17110366889079
0.686276981539732,1.04893774739247,"C组",6.06405667308415,0.954507996546792
0.291015537123967,-0.554579464013531,"A组",8.86288355544352,0.875148180025078
-1.96099667924486,0.913137686945153,"D组",8.80948126220319,-1.27006014699704
-1.35491041840571,1.62769350448175,"C组",6.18526171489313,-1.47892918196821
0.404525074715475,-1.61282345945551,"A组",8.23148542160803,0.366462816161626
1.21265462253746,-0.149845601853175,"A组",6.02598962484558,1.32299786723788
-0.105512017602715,1.92650264393719,"A组",7.34891492908187,0.0462639027138482
-0.212554528797036,-0.494806597360759,"B组",10.6631606378077,-0.505226913202202
-0.468168192481647,2.60405319086249,"B组",6.74481438125304,-0.219938059927703
0.412144936528791,-0.25753336366719,"B组",9.20074829426415,-1.19576316631524
-0.0391645890891602,1.29698748818944,"A组",9.16971640119742,-0.163864022676608
-0.322690471704927,0.695685451589836,"A组",10.0586874390214,-0.503262100283404
1.01336495124825,1.08889136778315,"C组",11.5983945989252,0.163376252913603
-1.80308226186461,-0.406515990491855,"B组",12.5828844514849,-1.00676719126595
-1.01635143669576,-0.592787164804251,"C组",7.84341401053824,-1.09753310408075
-1.62846561868262,0.693668522545711,"B组",8.40853442668111,-1.90520176974517
0.526566606219923,0.532592284877926,"A组",8.70226667606506,0.0451258712477692
0.152333218572284,0.966641885970112,"D组",5.11281645073924,0.326468772970498
-1.84439003427728,-0.505978270221786,"A组",10.8347390820314,-2.13256807827396
0.658354305887558,-0.165310695879522,"D组",8.10841528361658,2.17703444536205
-0.464255782712164,0.27948697830986,"C组",8.51669224914103,-0.209208374432922
-1.04757778218858,-1.20163955065659,"A组",10.2662514604785,-0.623504089702735
0.345658246958461,0.674036320531396,"B组",7.24233170346583,0.0331304158247517
1.19359663948818,-0.444383318645145,"B组",9.46240908464246,0.708875574269137
0.564237333893305,0.630910154497971,"C组",11.3102079233575,-0.79489528062372
-0.889534770570585,1.10449619614524,"C组",8.32970481054589,-1.32361862843411
0.269400556336611,-0.191589779793856,"D组",9.21489672176799,-0.468089272390946
0.299498017578127,0.424309248791923,"A组",10.0320048374979,0.0691976028399048
