"cluster","cx","cy","x","y","expr"
"Cluster 1",-3,1.8,-3.15603209385983,2.56650646994299,2.13129323232026
"Cluster 1",-3,1.8,-2.3466200979348,1.66344860552931,1.16212846637923
"Cluster 1",-3,1.8,-2.52024308418597,2.08390904208354,0
"Cluster 1",-3,1.8,-2.73900264516927,2.00758844372323,0.610883434408765
"Cluster 1",-3,1.8,-2.21901643806844,2.15615357236996,1.66131452635888
"Cluster 1",-3,1.8,-3.63995714482743,2.24816962902822,0.71026754180236
"Cluster 1",-3,1.8,-3.01631268611054,1.31033835977118,0
"Cluster 1",-3,1.8,-2.64780864846022,1.44658403417984,1.70603959781725
"Cluster 1",-3,1.8,-3.06017288700202,1.14472338544562,0.976210016210325
"Cluster 1",-3,1.8,-3.07077244104526,2.23987157101134,1.64322372875377
"Cluster 1",-3,1.8,-2.79255290202927,1.57487899441214,1.62977752039032
"Cluster 1",-3,1.8,-3.2289429515272,1.84857479107721,0.957888130889969
"Cluster 1",-3,1.8,-2.63733999823811,1.69960108847429,1.55820679404242
"Cluster 1",-3,1.8,-3.22844507902724,1.34891015577859,0.833284575331341
"Cluster 1",-3,1.8,-2.94422069632748,2.10209491660193,0.397750007042901
"Cluster 1",-3,1.8,-2.70165989742116,2.3717635313787,0.839110134271064
"Cluster 1",-3,1.8,-3.42776893775476,2.14824499844899,0.954802014402655
"Cluster 1",-3,1.8,-3.3125245967928,2.34277554250299,0.847905783927853
"Cluster 1",-3,1.8,-2.94193861491746,1.12507136101975,1.19260341543464
"Cluster 1",-3,1.8,-3.26885359184676,1.01927162848422,0.0671597117522367
"Cluster 1",-3,1.8,-2.84329257500858,1.68031680090135,1.61819671454756
"Cluster 1",-3,1.8,-3.51166687484333,1.51422301318128,1.50081260963768
"Cluster 1",-3,1.8,-2.93827778279524,0.846726492137716,0.0242787050927356
"Cluster 1",-3,1.8,-2.92412401280626,1.32994986909068,0.177637259542605
"Cluster 1",-3,1.8,-1.82183540918349,1.8942492771545,1.36791477792392
"Cluster 1",-3,1.8,-2.67283869493377,1.81928990618439,1.03297851426207
"Cluster 1",-3,1.8,-4.06102789469676,1.8933590085194,0.906739597799367
"Cluster 1",-3,1.8,-3.23583445808937,1.40119171961323,1.04390096222943
"Cluster 1",-3,1.8,-3.23848922786571,2.1305674996242,0.859030226911268
"Cluster 1",-3,1.8,-2.64204530588865,1.87750581766627,0.30883061145956
"Cluster 1",-3,1.8,-3.78309323360567,1.30520071088356,0.0660097759537426
"Cluster 1",-3,1.8,-2.45175297667334,1.55587755059813,1.00103908414016
"Cluster 1",-3,1.8,-2.75224274608728,3.13414217434386,1.39273700837656
"Cluster 1",-3,1.8,-3.40327232563439,1.32391043219583,2.44381542787947
"Cluster 1",-3,1.8,-2.84615953955189,1.61030887654403,1.19850634803698
"Cluster 1",-3,1.8,-3.40858164384174,2.02110677021642,0.690027583292794
"Cluster 1",-3,1.8,-3.22017445875962,2.04310621072016,0.832802879061536
"Cluster 1",-3,1.8,-2.88823707941798,1.048101023439,0.947664423052184
"Cluster 1",-3,1.8,-3.17659973754188,2.21699712949915,2.33528658116693
"Cluster 1",-3,1.8,-3.24200360158698,1.7326615815336,0.456394771568723
"Cluster 1",-3,1.8,-3.08309233258552,2.32060995960965,0
"Cluster 1",-3,1.8,-2.46630461380262,2.03833434456734,0
"Cluster 1",-3,1.8,-2.77184910030842,1.707300820555,3.05132217149005
"Cluster 1",-3,1.8,-3.1951008689411,2.26897920126721,0.113016488974282
"Cluster 1",-3,1.8,-2.99896622907743,1.62964887582837,1.53929043562338
"Cluster 1",-3,1.8,-2.45782500274785,1.72529898768726,0.221313037095509
"Cluster 1",-3,1.8,-3.35878692287608,0.806906415378966,0.495212377076585
"Cluster 1",-3,1.8,-2.88995152634223,0.406720174407937,0.820320620381042
"Cluster 1",-3,1.8,-3.42610723355158,1.9123795012814,0.494362365074756
"Cluster 1",-3,1.8,-4.01319620305802,1.58060042023503,1.48044431061553
"Cluster 1",-3,1.8,-4.01629026612683,1.05388843538684,0
"Cluster 1",-3,1.8,-3.07154896972063,1.05695111711468,0.216081368188773
"Cluster 1",-3,1.8,-3.0163003881515,1.93169788711833,1.18135693742459
"Cluster 2",-1,-2.1,-1.01015107517186,-2.60863622028935,3.38913990766411
"Cluster 2",-1,-2.1,0.316543480607278,-1.92513582969656,2.00936176237731
"Cluster 2",-1,-2.1,-0.721781176430898,-2.36899068739604,2.45552709002194
"Cluster 2",-1,-2.1,-0.228359691265747,-1.77106011503257,3.5013555187611
"Cluster 2",-1,-2.1,-0.851915805281066,-1.89325511896477,3.60168280038569
"Cluster 2",-1,-2.1,-1.08907224051471,-2.29309547281996,3.55096369947097
"Cluster 2",-1,-2.1,-0.729928475553903,-2.20634710197403,3.4234240136951
"Cluster 2",-1,-2.1,-1.65925472903154,-1.92740786092763,2.8328297873609
"Cluster 2",-1,-2.1,-0.709768491390665,-2.28663708271691,2.1442480358884
"Cluster 2",-1,-2.1,-1.52622545315588,-1.74175246794321,1.93797011121707
"Cluster 2",-1,-2.1,-0.582533494535186,-2.01065584017871,2.54553310553447
"Cluster 2",-1,-2.1,-0.238460250417709,-2.39255475392006,2.49353203647454
"Cluster 2",-1,-2.1,-1.54969899585699,-2.29895105900739,3.97388896194437
"Cluster 2",-1,-2.1,-1.16173908601012,-1.75101010497142,2.72596435155193
"Cluster 2",-1,-2.1,-0.412576849821596,-1.72924641035189,2.34310266022603
"Cluster 2",-1,-2.1,-0.404502875015421,-1.64688570859995,3.43210139842593
"Cluster 2",-1,-2.1,-1.24711602547399,-2.22336552056304,2.9088848435349
"Cluster 2",-1,-2.1,-0.79545999466606,-1.77571222345639,3.62535490486272
"Cluster 2",-1,-2.1,-0.631451354131294,-2.24424277366723,2.56193722642937
"Cluster 2",-1,-2.1,-0.587857159450622,-2.5064396485275,3.89529026261343
"Cluster 2",-1,-2.1,-1.13223769739465,-2.90107208556476,1.64356144836093
"Cluster 2",-1,-2.1,-1.15721657703105,-1.63296704019267,1.95482763597632
"Cluster 2",-1,-2.1,-0.44908011831668,-1.78863915128067,3.74191779478552
"Cluster 2",-1,-2.1,-1.23963235780693,-2.1504675516757,3.62587423382925
"Cluster 2",-1,-2.1,-1.2047617265013,-2.0010639715828,2.74615956969971
"Cluster 2",-1,-2.1,-0.337880646137542,-1.75974517643789,2.46667163129281
"Cluster 2",-1,-2.1,0.153068390001846,-2.07515576186632,1.35097805700105
"Cluster 2",-1,-2.1,-0.322528499685619,-2.23027125867449,1.53894440642059
"Cluster 2",-1,-2.1,-1.17814452409555,-1.97482594531265,2.33343529875072
"Cluster 2",-1,-2.1,-1.25066678186532,-2.03365045903311,3.70120326305114
"Cluster 2",-1,-2.1,-0.627190929882726,-2.10170501998148,1.3462631083411
"Cluster 2",-1,-2.1,-0.311662587720881,-1.67802181208704,3.19982977421868
"Cluster 2",-1,-2.1,-1.07867153734237,-2.25493819928827,2.24466532942717
"Cluster 2",-1,-2.1,-1.20900750742572,-2.21519878322762,3.00075225780564
"Cluster 2",-1,-2.1,-1.2572072584431,-2.38191934240436,2.33584533982465
"Cluster 2",-1,-2.1,-0.414821329258701,-3.19646591928419,2.5766196025887
"Cluster 2",-1,-2.1,-1.45121579890921,-2.05518472884021,2.81561383766476
"Cluster 2",-1,-2.1,-1.07235888652905,-2.46163209134911,2.82220211919523
"Cluster 2",-1,-2.1,-0.991942049890132,-1.9070734411599,3.76764667504357
"Cluster 2",-1,-2.1,-1.60631991792036,-2.42033470455057,2.74440017656398
"Cluster 2",-1,-2.1,-2.11118752955473,-1.7856502573086,2.20952159335971
"Cluster 2",-1,-2.1,-1.55005373643177,-2.36983528232034,3.19408990356663
"Cluster 2",-1,-2.1,-0.939110419509143,-1.76362139972136,3.68023056393761
"Cluster 2",-1,-2.1,-1.52895766892479,-2.10061430178416,1.54327233688395
"Cluster 2",-1,-2.1,-0.560672322257432,-2.47474169860564,2.98529602727725
"Cluster 2",-1,-2.1,-1.21987854348554,-1.88645412456874,2.55697520054561
"Cluster 2",-1,-2.1,-1.57463548989322,-1.88445308040584,3.82753930104743
"Cluster 2",-1,-2.1,-1.08503954910822,-1.82236441746445,3.2934543839318
"Cluster 2",-1,-2.1,-1.53414404330025,-1.94523960926525,3.14139216866676
"Cluster 2",-1,-2.1,-0.900795233675647,-1.794805221005,2.80735182428001
"Cluster 2",-1,-2.1,-0.833954250221313,-1.56764547981997,3.5775056432654
"Cluster 2",-1,-2.1,-1.17979260411954,-3.23396302957481,3.19572737970237
"Cluster 2",-1,-2.1,-0.118430429646106,-1.90449402097507,2.61467866819401
"Cluster 2",-1,-2.1,-1.48559324181457,-1.8993890422479,1.42065067094091
"Cluster 2",-1,-2.1,-0.562582289202074,-2.67607156246096,1.9756723779762
"Cluster 2",-1,-2.1,-0.924333266782696,-1.80709232091459,2.58238329562138
"Cluster 2",-1,-2.1,-0.892743576654802,-2.5978867687631,2.26459360811346
"Cluster 2",-1,-2.1,-1.65888976480251,-2.04951306686039,2.15139823890655
"Cluster 2",-1,-2.1,0.0124339855028672,-1.97880965827433,1.9113639721336
"Cluster 2",-1,-2.1,-0.611339187782022,-2.70458493090487,3.51671318229825
"Cluster 2",-1,-2.1,-1.02649974447644,-2.2161148499247,2.68438116061688
"Cluster 2",-1,-2.1,-1.04989473505572,-3.04889895463585,1.70806218611602
"Cluster 2",-1,-2.1,-1.97858044791938,-1.92136266112001,2.54026873922815
"Cluster 2",-1,-2.1,-1.9542860741382,-1.59514245777779,2.76222988076163
"Cluster 2",-1,-2.1,-0.983099490902813,-1.80087839827617,3.67078912309676
"Cluster 2",-1,-2.1,-1.6586137062522,-2.12307146541619,2.45212553926934
"Cluster 2",-1,-2.1,-2.06916090228434,-1.94464616436422,4.08009846597894
"Cluster 2",-1,-2.1,-0.626494181140511,-2.08624724692585,3.05822195772688
"Cluster 2",-1,-2.1,-0.323331266453666,-2.25378409669763,2.09445724211484
"Cluster 2",-1,-2.1,-1.3053751451411,-1.37931782112653,1.063395650589
"Cluster 2",-1,-2.1,-1.33419436107252,-2.7352160925897,4.0669392979832
"Cluster 2",-1,-2.1,-0.902578691260972,-2.24634021117223,1.70172266168039
"Cluster 2",-1,-2.1,-1.85816643385577,-1.70222980995068,2.8512196959525
"Cluster 2",-1,-2.1,-0.921383476024353,-2.493757588772,1.12059993305896
"Cluster 2",-1,-2.1,-1.16408606636923,-2.23256931477908,2.60961024444708
"Cluster 2",-1,-2.1,-1.17225626930204,-1.47134744897489,3.87849150230773
"Cluster 2",-1,-2.1,-1.56325174220522,-2.25394616450154,2.30838023852045
"Cluster 2",-1,-2.1,-0.693453474090508,-2.20769713056005,2.89176645498643
"Cluster 2",-1,-2.1,-1.12331744597809,-2.66053299656343,2.18518459411812
"Cluster 2",-1,-2.1,-1.88883331734169,-2.5069083296542,1.47371992974541
"Cluster 2",-1,-2.1,-1.29975853326439,-1.84036423987592,2.80887043646683
"Cluster 2",-1,-2.1,-0.630019986832397,-2.32883067425674,3.15750178334668
"Cluster 2",-1,-2.1,-1.44664407438307,-1.90459403110708,2.64892146747345
"Cluster 2",-1,-2.1,-1.35796105925757,-2.51506251550893,1.69191023419082
"Cluster 2",-1,-2.1,0.269250460357634,-2.0255058959438,3.16024024209576
"Cluster 2",-1,-2.1,-1.58201299821855,-2.7876244576717,2.9141439975967
"Cluster 2",-1,-2.1,-1.8017292277723,-1.76236594901907,2.33673225535834
"Cluster 2",-1,-2.1,-1.1450680053867,-1.1896200818488,3.03368583259943
"Cluster 3",1.2,1.2,0.845470669815792,1.3908462604586,1.06447301849811
"Cluster 3",1.2,1.2,1.22180142750338,1.64976971231899,0.351242159150796
"Cluster 3",1.2,1.2,0.909347137831396,1.62233553444276,0
"Cluster 3",1.2,1.2,0.671031706717468,1.62563989943447,0.921093352891258
"Cluster 3",1.2,1.2,1.81421106829067,0.943682341496539,1.1435747041637
"Cluster 3",1.2,1.2,1.12489075493082,1.40190719808174,0.871764714833377
"Cluster 3",1.2,1.2,1.29750155451404,0.895666554541293,0
"Cluster 3",1.2,1.2,1.69506649442007,0.759497070626538,0
"Cluster 3",1.2,1.2,1.26724964624187,1.01542223669139,0.412861402590256
"Cluster 3",1.2,1.2,1.16479841945918,1.29216321449502,1.22849997922094
"Cluster 3",1.2,1.2,1.22168460721482,0.848995570659527,1.38659302616058
"Cluster 3",1.2,1.2,0.97347368405298,1.17761296096773,0.325639078994689
"Cluster 3",1.2,1.2,2.04759299552953,0.922873229027099,1.70258612640318
"Cluster 3",1.2,1.2,1.5476066849114,1.33808961262569,2.57297897951335
"Cluster 3",1.2,1.2,1.31515624038957,1.10103937218246,1.57182990874123
"Cluster 3",1.2,1.2,1.08133969917928,0.669404041427749,0.13584008796635
"Cluster 3",1.2,1.2,1.17096684323662,1.95209255868088,0
"Cluster 3",1.2,1.2,1.26697814360132,1.14793640565769,0.155879587384785
"Cluster 3",1.2,1.2,1.05663748306169,0.804322305519348,0.806689333972597
"Cluster 3",1.2,1.2,1.55184529413716,1.00780162924801,2.10560381914189
"Cluster 3",1.2,1.2,0.419379568584754,0.938199965034219,0
"Cluster 3",1.2,1.2,1.19479085931457,1.36527039154127,0.729030300884014
"Cluster 3",1.2,1.2,0.97162388964453,0.778149502248934,1.59952730281058
"Cluster 3",1.2,1.2,1.38610895293512,0.424612516804665,1.00126042742881
"Cluster 3",1.2,1.2,1.32227046098017,1.43694754412319,2.28924345709464
"Cluster 3",1.2,1.2,0.769645073046141,1.81398452418033,1.14988918983616
"Cluster 3",1.2,1.2,1.92401111738482,0.650363917512091,0.708320728748224
"Cluster 3",1.2,1.2,2.38686516304727,1.32591689184536,1.0725011627579
"Cluster 3",1.2,1.2,2.06305834606311,1.52046225080842,1.04629874939061
"Cluster 3",1.2,1.2,1.86960867740783,1.23928590704502,0.684302578915484
"Cluster 3",1.2,1.2,0.862068628552041,0.857281054455838,0
"Cluster 3",1.2,1.2,1.1477048119077,0.980803955990392,0.186509602912864
"Cluster 3",1.2,1.2,1.03982322133077,1.68799433344215,0.517894034371441
"Cluster 3",1.2,1.2,0.506947572994376,2.08344790450627,1.37364154591342
"Cluster 3",1.2,1.2,1.44266264650969,0.636562907897557,0
"Cluster 3",1.2,1.2,0.651857107061673,-0.0785883101432328,0.551285316722154
"Cluster 3",1.2,1.2,1.08655440584598,1.34875144205099,1.23671619583053
"Cluster 3",1.2,1.2,1.62829879603008,0.79146303363375,0.0551685058582608
"Cluster 3",1.2,1.2,1.66152048472653,0.903460109549762,1.06209910623787
"Cluster 3",1.2,1.2,1.44679732477891,1.27168293411685,1.57368935222115
"Cluster 3",1.2,1.2,1.2500212275222,0.776570380840495,0.962402667379808
"Cluster 3",1.2,1.2,1.05059156819405,0.776468426080242,0
"Cluster 3",1.2,1.2,0.578346405136757,1.05484072801342,1.48632977660436
"Cluster 3",1.2,1.2,1.42055021565983,0.952148343741946,1.39026408392116
"Cluster 3",1.2,1.2,1.70480982871613,0.604340335385715,0.442680282744119
"Cluster 3",1.2,1.2,1.4106458708485,1.25187186538134,0
"Cluster 3",1.2,1.2,0.107987943257186,1.84659006146808,0.902543804907281
"Cluster 3",1.2,1.2,1.51225376199652,1.53798057531287,0.132991617893561
"Cluster 3",1.2,1.2,1.20525458076227,1.31354547274037,2.36825795513534
"Cluster 3",1.2,1.2,1.52053338663949,1.08767911194741,0.121179295103182
"Cluster 3",1.2,1.2,1.58494076296063,0.994480031363238,0.656872842044631
"Cluster 3",1.2,1.2,1.27934289366309,1.3529965192795,1.26796776648717
"Cluster 3",1.2,1.2,0.938632566605387,1.1509976250417,0
"Cluster 3",1.2,1.2,1.16256163832406,1.44695391714103,1.31070398683819
"Cluster 3",1.2,1.2,1.16733392097063,0.937997546967899,0
"Cluster 3",1.2,1.2,0.955170403369509,1.56235841836085,0.296699304382238
"Cluster 3",1.2,1.2,1.22562044642636,1.39160209533381,0.862241313940753
"Cluster 3",1.2,1.2,0.978928036040383,0.607191764768817,1.81957588652298
"Cluster 3",1.2,1.2,1.52551739539657,1.81554729786642,1.54780491026669
"Cluster 3",1.2,1.2,1.17638976460631,1.2242692323431,1.0327346152979
"Cluster 3",1.2,1.2,1.50358803131701,1.64032740568267,2.00360255052615
"Cluster 3",1.2,1.2,1.23514770727137,0.352211260902619,0.562954769375281
"Cluster 3",1.2,1.2,0.838583828342223,1.30847940160702,1.19583401797657
"Cluster 3",1.2,1.2,1.65137685500723,1.05643933561349,2.00138837967445
"Cluster 3",1.2,1.2,0.88191522328904,1.30565882242237,0.113790463434451
"Cluster 3",1.2,1.2,1.09421514825817,1.1590321496818,2.02699383680845
"Cluster 3",1.2,1.2,1.04621016022606,1.35844343806401,1.20307393607112
"Cluster 3",1.2,1.2,0.872412364281122,1.20749825708348,0.85582844943246
"Cluster 3",1.2,1.2,1.17593405486563,0.79630474508338,1.39867087494623
"Cluster 3",1.2,1.2,0.920158572860216,1.45945615461745,1.10568193228273
"Cluster 3",1.2,1.2,0.325507559045753,0.992519260012156,1.61210365771709
"Cluster 3",1.2,1.2,1.08132222622417,1.831762169504,0.942331276086808
"Cluster 3",1.2,1.2,2.24084826388696,1.77914623410589,0.0959041276223542
"Cluster 3",1.2,1.2,0.997266082827237,1.39405128128543,0
"Cluster 3",1.2,1.2,1.05456890304989,1.88794294422235,0.873657375065667
"Cluster 3",1.2,1.2,0.996125637565771,1.54835598616703,0.330627930141745
"Cluster 3",1.2,1.2,1.2431547429336,1.78769719091407,0.326100899617526
"Cluster 3",1.2,1.2,0.714192668110691,1.53642456796083,1.62103596376549
"Cluster 3",1.2,1.2,2.79200773290792,1.82305974684262,0.843170694459371
"Cluster 3",1.2,1.2,1.01877067110425,0.774259226681973,1.03477997058194
"Cluster 3",1.2,1.2,1.16700148780922,1.23206253419544,0.395306400699401
"Cluster 3",1.2,1.2,1.37987508292703,1.39751482168842,0
"Cluster 3",1.2,1.2,2.01576103189664,0.742597379461648,1.23137605039994
"Cluster 3",1.2,1.2,1.41173067133609,1.71120857443285,1.60341715258498
"Cluster 4",2.8,-0.4,2.83637054644454,-0.602819759835721,0.223723572456675
"Cluster 4",2.8,-0.4,3.3019262314304,-0.603587084898686,1.06855937831618
"Cluster 4",2.8,-0.4,2.4330821832613,-0.990689807159215,0
"Cluster 4",2.8,-0.4,2.78057418087324,-0.716675870560927,2.39755660578181
"Cluster 4",2.8,-0.4,1.88362303394454,0.0988211428040941,0
"Cluster 4",2.8,-0.4,2.36644047648249,-0.162710705191135,0.73050880094215
"Cluster 4",2.8,-0.4,2.71700254657102,-0.364173233661912,0.301460235199192
"Cluster 4",2.8,-0.4,3.01514289940785,-0.852831229976639,0.781421245008968
"Cluster 4",2.8,-0.4,3.48969643093469,-1.07575805245944,0
"Cluster 4",2.8,-0.4,2.31605061640457,0.283936870561255,0.482452739250349
"Cluster 4",2.8,-0.4,3.35041545024655,-0.382598267588727,1.04650870987098
"Cluster 4",2.8,-0.4,2.95534778393129,-0.488152936559848,0.579857923301114
"Cluster 4",2.8,-0.4,3.13117785645319,-0.533873185275442,2.00934849892752
"Cluster 4",2.8,-0.4,2.63859486766756,-0.597760142353458,1.03507574095584
"Cluster 4",2.8,-0.4,2.27474189473707,0.091643860549671,0.115505192224364
"Cluster 4",2.8,-0.4,3.29690591031029,-1.23519831918068,1.73436625379557
"Cluster 4",2.8,-0.4,2.71772069413125,-0.307633249994506,1.04653419290383
"Cluster 4",2.8,-0.4,3.0191599973596,-0.716558355933078,0
"Cluster 4",2.8,-0.4,2.73555040440965,-0.120741008421582,0.270562553306596
"Cluster 4",2.8,-0.4,2.76799692759741,-1.08177958659984,2.08595389519589
"Cluster 4",2.8,-0.4,2.73082613407077,-0.422399394859686,0.670058834747282
"Cluster 4",2.8,-0.4,2.96230935168179,-0.575076312172609,0.691175200104366
"Cluster 4",2.8,-0.4,2.63593334644708,-1.00860581415698,0.740651264885731
"Cluster 4",2.8,-0.4,3.02506885199611,-0.125941718635616,0
"Cluster 4",2.8,-0.4,2.65520056692151,-0.210696856083334,0.675459164272551
"Cluster 4",2.8,-0.4,2.54582572944976,-1.16754070628875,0
"Cluster 4",2.8,-0.4,2.59534994896291,-0.191707224078634,0.993122196644774
"Cluster 4",2.8,-0.4,2.56195131145558,0.298741706216962,1.39638138115096
"Cluster 4",2.8,-0.4,3.115630120375,-0.454518478769995,0.810580353328658
"Cluster 4",2.8,-0.4,2.76417180147381,-0.713454858669995,0.630729897356523
"Cluster 4",2.8,-0.4,2.16294474643535,-0.490066996030807,1.52248463216503
"Cluster 4",2.8,-0.4,2.42201949138914,0.472255580458386,0
"Cluster 4",2.8,-0.4,2.08998008731012,-0.277448503090814,0.882847330005327
"Cluster 4",2.8,-0.4,3.25231231305243,-0.544775875554161,0.0883765582940165
"Cluster 4",2.8,-0.4,2.394515995695,-0.461214028526147,0.816617778025071
"Cluster 4",2.8,-0.4,3.06738261711076,0.0151398476855036,1.35414866927436
"Cluster 4",2.8,-0.4,3.21460843307365,-0.263281382289885,0
"Cluster 4",2.8,-0.4,3.29014500543597,0.123755050074274,0.743530090305568
"Cluster 4",2.8,-0.4,3.13122116867383,-0.635347516693241,1.25496763035699
"Cluster 4",2.8,-0.4,2.70404378615625,-0.519861935117141,0.433943480382866
"Cluster 4",2.8,-0.4,3.50575838609443,-0.55823347949966,2.25446968778401
"Cluster 4",2.8,-0.4,2.85964993200336,0.395948739337172,0.94212375187041
"Cluster 4",2.8,-0.4,2.69549986716449,-0.255051183342544,0.707657151584455
"Cluster 4",2.8,-0.4,3.12050689758815,-1.18417853977052,0
"Cluster 4",2.8,-0.4,3.02446933425191,-0.310071432219839,1.22128846214403
"Cluster 4",2.8,-0.4,2.05284931314373,-0.215055417603942,1.31407016009924
"Cluster 4",2.8,-0.4,3.13555172162186,-1.14109490382892,1.12061930789281
"Cluster 4",2.8,-0.4,3.15756785073803,-0.461721401829822,0.709394590137813
"Cluster 4",2.8,-0.4,2.35900571602623,-0.0729915886830766,0.260121262173777
"Cluster 4",2.8,-0.4,2.25938970928529,-0.0901005725118761,0.635562009780653
"Cluster 4",2.8,-0.4,2.29386129097908,-0.197124160755492,1.32524732082154
"Cluster 4",2.8,-0.4,3.0709595759268,-0.00327419738601614,1.25373884452554
"Cluster 4",2.8,-0.4,2.39997924768622,0.214143306932966,0.296487866477948
"Cluster 4",2.8,-0.4,2.81604882701816,-0.416764369788425,0.0930104609107459
"Cluster 4",2.8,-0.4,2.43502776382879,-0.0840154323836504,0.217303685549521
"Cluster 4",2.8,-0.4,2.89041518698657,-0.646074409092368,0
"Cluster 4",2.8,-0.4,3.19058081523626,-0.610628440088147,0
"Cluster 4",2.8,-0.4,2.73404294171401,-0.0991946306375193,1.62527230343216
"Cluster 4",2.8,-0.4,3.3421291616443,0.14268855929509,1.30523748886917
"Cluster 4",2.8,-0.4,2.16180323318647,0.133728223752268,1.28830640377051
"Cluster 4",2.8,-0.4,2.20984546166913,0.284191221161038,0.347752251390201
"Cluster 4",2.8,-0.4,2.41106927935412,0.0930310821638082,1.94288556860414
"Cluster 4",2.8,-0.4,3.42280990634379,-0.052200559516405,0.203059763007092
"Cluster 4",2.8,-0.4,3.53997658672473,-0.505540357609048,1.06633538135907
"Cluster 4",2.8,-0.4,1.76110100517403,-0.0568046994368668,1.44644168095131
"Cluster 4",2.8,-0.4,2.47966801173561,-0.565534156144553,1.1777692763617
