"cluster","cx","cy","x","y","expr","pseudotime"
"Cluster 1",-3,1.8,-3.29256176277751,1.26145650326236,1.18225323495767,0.238050362519644
"Cluster 1",-3,1.8,-3.29919652841631,1.06854164494936,0,0.210163851298044
"Cluster 1",-3,1.8,-3.03649969113873,1.38303409638005,0,0.245777840551963
"Cluster 1",-3,1.8,-3.59461470143167,1.8617722026958,1.60620343026952,0.25551243210137
"Cluster 1",-3,1.8,-2.84494467680771,1.08030119882777,1.43103126975203,0.256403947986637
"Cluster 1",-3,1.8,-2.81427495111134,2.30410013594756,0.593585133675242,0.38773126558455
"Cluster 1",-3,1.8,-3.23428968304156,1.64883290871032,0.520357468597958,0.23555026102986
"Cluster 1",-3,1.8,-3.06312841597961,1.43773081608426,1.86563995523842,0.32235223696152
"Cluster 1",-3,1.8,-3.4339035432999,1.80334519484811,0.0763260208236493,0.325859522213669
"Cluster 1",-3,1.8,-3.01449135154371,1.5433593690527,0.212021053346234,0.339935903966767
"Cluster 1",-3,1.8,-2.89606579128457,1.85852481875446,0,0.415361588749647
"Cluster 1",-3,1.8,-3.13815062115907,1.88364275298524,2.11996955115663,0.312865077982663
"Cluster 1",-3,1.8,-2.91778965174937,1.35991003769043,0.974818043865863,0.270471385151839
"Cluster 1",-3,1.8,-2.84039458074941,1.98707282531183,0.853461555838384,0.350708468591423
"Cluster 1",-3,1.8,-2.65104892767568,1.91758014333505,0.879647091120674,0.37311756835196
"Cluster 1",-3,1.8,-2.56442520504035,1.50173368069287,1.73879922065499,0.315913048262151
"Cluster 1",-3,1.8,-2.64248145179581,1.76382377665831,0.00879310116379106,0.328771179200608
"Cluster 1",-3,1.8,-2.61449341477903,2.06258889707301,2.59807095278591,0.449644742032428
"Cluster 1",-3,1.8,-3.6924105812716,2.02846491209521,0,0.318999117181615
"Cluster 1",-3,1.8,-3.66897876340188,1.616982843526,0,0.241844047089782
"Cluster 1",-3,1.8,-2.22790387295607,2.09055526303628,1.87671351096857,0.447831578444445
"Cluster 1",-3,1.8,-3.35980176891012,1.52982672264894,1.33438407729976,0.302347200855486
"Cluster 1",-3,1.8,-3.22290301039285,1.4254934916314,0.219942961792183,0.245243450009908
"Cluster 1",-3,1.8,-2.09808657833847,2.01277986660359,0.563193547734254,0.441557334163886
"Cluster 1",-3,1.8,-2.97074636489853,1.67005964840374,0.568786273668669,0.315437949883849
"Cluster 1",-3,1.8,-2.75100944501883,1.44322414209135,3.45428597533341,0.389528202140377
"Cluster 1",-3,1.8,-2.79931074030687,2.04179879011964,1.89016624011746,0.33007226314837
"Cluster 1",-3,1.8,-2.86841244875424,1.75297895885881,1.66942815605228,0.386874693901232
"Cluster 1",-3,1.8,-2.52924261225106,1.65949003288595,1.48488337501991,0.368175036904191
"Cluster 1",-3,1.8,-3.51058043621879,1.4451813863516,0,0.273914750116839
"Cluster 1",-3,1.8,-2.60564419439988,0.973505030423398,1.22970186317899,0.357402889157278
"Cluster 1",-3,1.8,-2.08438322236904,1.83175241821936,1.07585371710057,0.429009823515397
"Cluster 1",-3,1.8,-2.20567629077048,1.50033616232217,1.19228847731224,0.38798651165023
"Cluster 1",-3,1.8,-2.63776304744432,1.80822115010748,0.802958148581271,0.378864548968715
"Cluster 1",-3,1.8,-3.21006720636018,1.59083306825657,0.0424826042325896,0.344776021639768
"Cluster 1",-3,1.8,-2.77486303724049,1.56545389211416,0.0204248223949668,0.307359706457447
"Cluster 1",-3,1.8,-3.46328917617257,1.31709687511855,0.369096572181613,0.276842182931451
"Cluster 1",-3,1.8,-2.22102816542069,2.30268555937646,1.05652795060828,0.459916479532541
"Cluster 1",-3,1.8,-2.10408536864808,2.47054927206767,0.964533632434948,0.50951793185646
"Cluster 1",-3,1.8,-3.95481868155591,1.62644425309543,0,0.19039477609375
"Cluster 1",-3,1.8,-3.1513547182411,1.3838236466518,2.39452892293652,0.297538360258806
"Cluster 1",-3,1.8,-3.26336744508702,1.7343090799202,0.896089943113645,0.289147425334219
"Cluster 1",-3,1.8,-2.70882371824805,1.85148691639429,0.435035352510637,0.30279876377766
"Cluster 1",-3,1.8,-2.93405609924818,2.1190937146753,0.834805109507331,0.400723329879643
"Cluster 1",-3,1.8,-4.0352151636796,2.12768373370946,0.693694460444771,0.255606961825881
"Cluster 1",-3,1.8,-3.09930916647929,1.23641648294602,0.563510508134724,0.290339969438659
"Cluster 1",-3,1.8,-3.55739522372284,1.81375741889901,0,0.25791850993965
"Cluster 1",-3,1.8,-2.81178898999016,1.34005918496077,0.773074473772468,0.345274537938609
"Cluster 1",-3,1.8,-2.0251280434803,1.37529227140674,1.66228570614916,0.322825124887228
"Cluster 1",-3,1.8,-3.20365542477262,1.9846151359138,0.136874704031876,0.330117575769907
"Cluster 1",-3,1.8,-3.36258155763324,1.67662310264201,2.15005950305738,0.289470506461125
"Cluster 1",-3,1.8,-2.52542275094903,1.77021589080094,0,0.345973005801564
"Cluster 1",-3,1.8,-2.68790386314185,1.36653143306472,1.24686912476065,0.296098096457502
"Cluster 1",-3,1.8,-3.10725587320841,2.66380522915533,0.226335766816816,0.410668570687375
"Cluster 1",-3,1.8,-2.95584368187367,1.77971698517287,0,0.406455660617805
"Cluster 1",-3,1.8,-3.67962543827721,1.97785160765478,2.29631647081262,0.308865323778467
"Cluster 1",-3,1.8,-2.98454643364803,2.49889877569661,1.21910078599638,0.376973220695767
"Cluster 1",-3,1.8,-2.81257376369829,1.93102171966796,0.820237409279934,0.394785952909208
"Cluster 1",-3,1.8,-3.02931291779818,1.4935680224337,0.74842817906631,0.316291092535652
"Cluster 1",-3,1.8,-2.90166688329325,1.71871241060254,2.0375641685677,0.351013501266706
"Cluster 1",-3,1.8,-2.98645248544047,2.02729800555,1.133424155952,0.375364942677727
"Cluster 1",-3,1.8,-2.80649962119814,1.96559675597365,1.64632100104599,0.411316996748963
"Cluster 1",-3,1.8,-3.38723406235878,1.3902003436161,0.398852719349702,0.200813610664444
"Cluster 1",-3,1.8,-2.92753117232821,2.05332098442758,0.657490571701537,0.383455974439994
"Cluster 1",-3,1.8,-3.09170641912741,1.7301066672822,1.84232704691801,0.392283198733616
"Cluster 1",-3,1.8,-3.00674427853944,1.13116930259466,0.831891788729439,0.292544690959422
"Cluster 1",-3,1.8,-2.37885953502255,1.48090210426873,0.043986139755239,0.4232288329168
"Cluster 1",-3,1.8,-3.33871950449445,1.76292915429871,0.745817693569941,0.322116427311161
"Cluster 2",-1,-2.1,-0.42820009438677,-1.51128490208977,2.53691818174813,0.220407104936792
"Cluster 2",-1,-2.1,-0.986058848782797,-2.53953545028859,3.61917284299503,0.115397650106591
"Cluster 2",-1,-2.1,-0.406779782024832,-1.43592055486046,2.61003168996037,0.31600898176275
"Cluster 2",-1,-2.1,-1.36126365495253,-1.66249421044963,3.77980771837715,0.163911426397825
"Cluster 2",-1,-2.1,-0.155128326050979,-1.6870978104578,2.7758927890351,0.276322993033376
"Cluster 2",-1,-2.1,-0.893788379997875,-1.64785238841963,4.09708032476463,0.186820173644876
"Cluster 2",-1,-2.1,-0.956654416661888,-2.21311257580857,2.50328842416611,0.203245322871289
"Cluster 2",-1,-2.1,-1.02000972248221,-2.09944103832865,1.48515900796118,0.167426887862559
"Cluster 2",-1,-2.1,-1.0078378267327,-2.45226498571926,2.91872861729227,0.143229267305721
"Cluster 2",-1,-2.1,-0.741553130188739,-2.30831219866784,3.65437415277704,0.160095104514114
"Cluster 2",-1,-2.1,-1.7974900434566,-0.824893499767912,4.3737829036343,0.179418786983295
"Cluster 2",-1,-2.1,-1.67449345497425,-2.03978448919586,3.12973332353341,0.165229864923289
"Cluster 2",-1,-2.1,-0.595918629099491,-2.1514432570588,2.43323507770128,0.171887277172891
"Cluster 2",-1,-2.1,-0.61378671402995,-2.14813773666626,1.13270861418066,0.161696893502392
"Cluster 2",-1,-2.1,-0.763077383428502,-1.93859693324802,2.29346506478879,0.169740854247912
"Cluster 2",-1,-2.1,-1.27195465463428,-2.35189311264856,3.18621878580407,0.13082258041983
"Cluster 2",-1,-2.1,-1.00627952359822,-1.95218100987331,3.91867438797388,0.181677987573805
"Cluster 2",-1,-2.1,-0.729223820568011,-1.43220499485863,2.78203503369393,0.276145506344215
"Cluster 2",-1,-2.1,-0.436661700440823,-2.45242273683435,3.03464086465217,0.179872985943337
"Cluster 2",-1,-2.1,-1.29322607229765,-1.8430088970369,2.30047962143801,0.220685283852939
"Cluster 2",-1,-2.1,-0.953096278241258,-2.21321913091449,3.59325693233544,0.166455497251429
"Cluster 2",-1,-2.1,-0.446502996340363,-1.77777385254123,2.49348846902603,0.252212507692755
"Cluster 2",-1,-2.1,-0.360432819334975,-2.22347930810136,3.49868667455032,0.255328396181883
"Cluster 2",-1,-2.1,-1.27853836339513,-2.91964489032286,2.37628304631762,0.118661031951586
"Cluster 2",-1,-2.1,-0.448872299409771,-1.01281150342899,1.75240006333126,0.323466597915147
"Cluster 2",-1,-2.1,-1.06239168673432,-2.07801858471494,3.13525615027554,0.17008535027177
"Cluster 2",-1,-2.1,-0.926438066865055,-1.48746355882478,2.43860823886635,0.214293237539761
"Cluster 2",-1,-2.1,-1.51257407715993,-2.26675522459389,1.59010044589971,0.108050396135101
"Cluster 2",-1,-2.1,-0.624983044543694,-1.853688869625,3.67125703164956,0.196060735156194
"Cluster 2",-1,-2.1,-1.40413404405359,-1.9063003530718,2.21475398626766,0.109168609060815
"Cluster 2",-1,-2.1,-1.03378410914878,-2.75483571463651,3.30258355403367,0.182760418810807
"Cluster 2",-1,-2.1,-1.33392381978463,-1.78060325363289,1.66940850023826,0.147201614391113
"Cluster 2",-1,-2.1,-1.09228457518782,-2.56272991611325,1.69531524198239,0.176915068385767
"Cluster 2",-1,-2.1,-0.753124012083688,-2.3031811522972,2.33097053574508,0.172858839782402
"Cluster 2",-1,-2.1,-0.98129839952103,-2.31434752499342,2.22554432738755,0.130911405013612
"Cluster 2",-1,-2.1,-0.93582110349025,-1.80918246123996,3.11455963281357,0.262061879266328
"Cluster 2",-1,-2.1,-0.992870712194412,-3.00659908523689,2.68597422388678,0
"Cluster 2",-1,-2.1,-1.78864633985196,-2.74882511856248,1.49705622739441,0.0112743966601932
"Cluster 2",-1,-2.1,-0.200926930622605,-1.71921267233639,2.59902739649233,0.251942950844241
"Cluster 2",-1,-2.1,-1.18325263535763,-2.73575341834754,2.7794490731007,0.113454225704498
"Cluster 2",-1,-2.1,-2.09636889398802,-2.04760911273901,1.91469435936638,0.0967624548656939
"Cluster 2",-1,-2.1,-1.25343773658037,-2.19554673470085,4.04782161607736,0.0932329210715293
"Cluster 2",-1,-2.1,-0.78773875385375,-2.76078248559535,2.66985780386845,0.176551305891919
"Cluster 2",-1,-2.1,-0.896741065259385,-2.37783455814515,3.64223851418195,0.167906394037105
"Cluster 2",-1,-2.1,-1.82843420461126,-2.32830014022175,2.58286139639847,0.124473664838125
"Cluster 2",-1,-2.1,-1.49764092841686,-2.11497223637992,1.76048934945236,0.174218127436735
"Cluster 2",-1,-2.1,-1.69477548669811,-2.50553447575004,2.60576352688171,0.0853389767503506
"Cluster 2",-1,-2.1,-0.993482304388898,-2.05181669153053,3.67364848393828,0.182408196384146
"Cluster 2",-1,-2.1,-0.979907098695574,-1.6426067431006,2.08534382249698,0.207855879774639
"Cluster 2",-1,-2.1,-1.61938253651678,-1.83944050867555,2.78944752534938,0.140610843309015
"Cluster 2",-1,-2.1,-0.960686252219074,-1.84863604277504,2.99617182059555,0.189913444935736
"Cluster 2",-1,-2.1,-1.16756182233323,-2.69447090571186,3.65617346582084,0.0508881518717188
"Cluster 2",-1,-2.1,-0.765797706639187,-1.72103788249064,2.12364726631077,0.202345384503624
"Cluster 2",-1,-2.1,-1.28832301238585,-1.7301634739616,3.3295128977262,0.202074077202454
"Cluster 2",-1,-2.1,-0.94175596720809,-2.64924565686796,1.5531517940946,0.0970136549103
"Cluster 2",-1,-2.1,-1.83071587698799,-1.83513607517837,1.36185622127215,0.120775941461844
"Cluster 2",-1,-2.1,-0.406141837296832,-1.58594394850329,4.02307980054337,0.191787095352293
"Cluster 2",-1,-2.1,-0.827890446847875,-2.39873706733358,2.59950282226358,0.162613331828295
"Cluster 2",-1,-2.1,-0.800678999250948,-2.34987099270265,2.23914065619662,0.196051658982434
"Cluster 2",-1,-2.1,-0.488710549628149,-1.92856051508248,2.9560825868804,0.234147547546638
"Cluster 2",-1,-2.1,-1.44240941144062,-1.69563467209005,3.26548439320608,0.172680869661167
"Cluster 2",-1,-2.1,-1.32578106141589,-1.86592853629363,2.51412426119302,0.0909163411385009
"Cluster 2",-1,-2.1,-0.547053402903003,-2.24437282810717,2.35960659515591,0.181243919732832
"Cluster 2",-1,-2.1,-0.557635232940978,-1.48694570648297,2.67014685955932,0.219307587481335
"Cluster 2",-1,-2.1,-0.81199894665537,-2.094205299245,2.95801826905808,0.155493769454047
"Cluster 2",-1,-2.1,-0.629469743233856,-1.3289500621809,3.78388039206607,0.301141840343049
"Cluster 2",-1,-2.1,-0.766687433453454,-2.01562978908993,1.60241494994755,0.184412409752404
"Cluster 2",-1,-2.1,-0.55388555335889,-1.95247015090103,3.53490491205964,0.242623468892997
"Cluster 2",-1,-2.1,-1.23282578617627,-2.06588999951977,1.61086405214001,0.160444478277849
"Cluster 2",-1,-2.1,-0.477076972535183,-1.97095042067452,3.16730264948325,0.21760653147847
"Cluster 2",-1,-2.1,-0.816280265884589,-2.19656611725995,2.21406710394435,0.20175534875641
"Cluster 2",-1,-2.1,-0.849529767093801,-1.77230311536409,2.7164774281432,0.198223940607108
"Cluster 2",-1,-2.1,-1.66363821935806,-1.96952300232875,1.77744459381285,0.154627431646732
"Cluster 2",-1,-2.1,-0.475200829698779,-2.20021625854049,2.12632979768892,0.182394995440293
"Cluster 2",-1,-2.1,-1.08318945859986,-2.23718336337375,2.51237438762482,0.199942981841212
"Cluster 2",-1,-2.1,-1.50438310593596,-1.75704220474648,2.29823691898609,0.107735823506013
"Cluster 2",-1,-2.1,-1.06817168841102,-2.51572323338073,3.4843578933548,0.153330243481074
"Cluster 2",-1,-2.1,-0.573051707080995,-2.87029558656854,3.10079758284725,0.182534518277014
"Cluster 2",-1,-2.1,-0.754597628918956,-2.40691294156164,2.33670001640368,0.123426317694918
"Cluster 2",-1,-2.1,-0.773649032504476,-1.84944064323169,3.98203820256368,0.205335799648002
"Cluster 2",-1,-2.1,-0.844280906621698,-1.69782943680243,4.25155924193719,0.240582581127462
"Cluster 2",-1,-2.1,-1.20498610917279,-2.12799301311266,3.08724300913291,0.195604529671942
"Cluster 2",-1,-2.1,-0.891914650795678,-2.57572293610146,3.36837372965746,0.122425419338378
"Cluster 2",-1,-2.1,-0.820999779918494,-1.55113017535397,3.49762256359213,0.2251952001544
"Cluster 2",-1,-2.1,-1.27175193919614,-2.17839995611274,2.05592732149872,0.14431994991157
"Cluster 2",-1,-2.1,-1.20789705311105,-2.82992753994836,0.922270391152231,0.0622862083043021
"Cluster 2",-1,-2.1,-1.40719071241238,-1.91637463471485,3.80087257790553,0.148278726957965
"Cluster 2",-1,-2.1,-1.48318113982293,-2.06613452597811,3.21393998926768,0.148556258746199
"Cluster 2",-1,-2.1,-1.11688457583503,-2.67541368791393,2.17412458418201,0.0640730474863091
"Cluster 2",-1,-2.1,-1.08360608969979,-1.84574300046407,1.20519515807849,0.25047727713241
"Cluster 2",-1,-2.1,-1.2512901293615,-2.30770682952553,2.79290821151519,0.162247507881316
"Cluster 2",-1,-2.1,-1.24295480122713,-2.56337750778261,2.11872597433821,0.109725691757919
"Cluster 2",-1,-2.1,-0.712974803679723,-2.60265215196788,1.80938722842034,0.179811490742013
"Cluster 2",-1,-2.1,-1.57065404813248,-2.15027755217767,3.18529436139666,0.10602651086663
"Cluster 2",-1,-2.1,-0.74057681970945,-1.44806015686531,3.74422391358459,0.221608646084674
"Cluster 2",-1,-2.1,-1.06827466812745,-1.65487052362108,1.86547704542272,0.160476092881919
"Cluster 2",-1,-2.1,-1.79274697255879,-1.548266648571,2.91386451194924,0.14011798713701
"Cluster 2",-1,-2.1,-0.857660693490009,-1.65965163465795,2.66897332404353,0.141760106834395
"Cluster 2",-1,-2.1,-0.922903479389745,-2.10554618862668,2.43692332703539,0.162729124499826
"Cluster 2",-1,-2.1,-0.745052994975538,-2.15005730856704,2.58365325663697,0.12961549240059
"Cluster 2",-1,-2.1,-1.06988467112082,-2.64307816832845,1.81137235707419,0.09714235661783
"Cluster 2",-1,-2.1,-0.821857583808937,-2.54131964037062,3.53138278066864,0.230095253490629
"Cluster 2",-1,-2.1,-0.993177000244273,-1.67158158175888,3.29880625532331,0.2085694338829
"Cluster 2",-1,-2.1,-1.8073081233188,-1.39523148151743,3.25180301500408,0.144837119956078
"Cluster 2",-1,-2.1,-0.822208858326341,-1.95674009741193,2.85501313079868,0.173444751352447
"Cluster 2",-1,-2.1,-1.504233688898,-3.1655817767311,2.00680814164256,0.00849433310131679
"Cluster 3",1.2,1.2,1.86676985319018,0.951969965577505,0,0.688827929349418
"Cluster 3",1.2,1.2,0.645364817368747,1.75473644595706,0.136785247742169,0.625196181455103
"Cluster 3",1.2,1.2,1.09311686658326,0.760129812855147,0.075019696823922,0.573431826821198
"Cluster 3",1.2,1.2,1.11079937056796,1.63492100330861,1.61128795601827,0.681132075980098
"Cluster 3",1.2,1.2,0.668077816316913,1.46920737487355,0.690785912349278,0.556709144973851
"Cluster 3",1.2,1.2,0.949519631301127,2.60568003352002,0.524495866390847,0.740267346555382
"Cluster 3",1.2,1.2,1.2955230359892,1.26703917663691,0.415541909495364,0.62853976621223
"Cluster 3",1.2,1.2,1.94058678306669,1.59599171986104,0.543447764559132,0.630455245451407
"Cluster 3",1.2,1.2,1.22243713084665,1.57721695306283,0,0.633646026733907
"Cluster 3",1.2,1.2,0.878992505060039,0.947051367919662,1.37926909711628,0.566816107308705
"Cluster 3",1.2,1.2,1.23077085840897,1.22734692342928,1.40981197314462,0.672734182997063
"Cluster 3",1.2,1.2,0.521810254341713,0.970395536602451,0.911333171157992,0.538257944581815
"Cluster 3",1.2,1.2,0.8562695994345,1.44271118434851,0.455232826288653,0.683297328853602
"Cluster 3",1.2,1.2,1.66480088096049,2.01800011299732,0.928264521411636,0.744430708903788
"Cluster 3",1.2,1.2,0.939380750971545,0.554655971035738,0,0.546418052069525
"Cluster 3",1.2,1.2,0.966173501837293,1.27390566534065,0,0.588105614730143
"Cluster 3",1.2,1.2,1.45818074081039,0.924981999236307,0,0.625371262919463
"Cluster 3",1.2,1.2,0.884809743316084,1.13976413965487,0.63349205938506,0.565025523397904
"Cluster 3",1.2,1.2,0.934653077474266,1.25425686012137,2.73783917458139,0.605054321673662
"Cluster 3",1.2,1.2,0.652657400173984,0.7546642488419,1.75602502542722,0.570101105233775
"Cluster 3",1.2,1.2,1.71001183061611,0.927030413009156,1.70763765395556,0.712638096172623
"Cluster 3",1.2,1.2,1.23854072029851,1.66854160930751,1.26493965828875,0.693716906244649
"Cluster 3",1.2,1.2,0.867446634301014,0.568961431455521,0.657060015161556,0.570589655138268
"Cluster 3",1.2,1.2,1.28972776744966,0.612611836376314,1.04500829935269,0.643900976064617
"Cluster 3",1.2,1.2,1.50335546721895,1.57312718450656,1.20835175296727,0.688378882002366
"Cluster 3",1.2,1.2,1.94474478329064,0.651921245924221,0.355144734986595,0.633879587061251
"Cluster 3",1.2,1.2,1.99527614137278,1.27390213528537,0.248078583435438,0.729552850457004
"Cluster 3",1.2,1.2,1.66987377610514,1.92226044378464,1.2662337437226,0.728551326231017
"Cluster 3",1.2,1.2,0.386495977777175,0.977408880216778,1.08116966694776,0.54029345638637
"Cluster 3",1.2,1.2,1.25753912265875,1.51505750241718,0.496721239529613,0.68215092034022
"Cluster 3",1.2,1.2,1.79056864711612,1.03659311226932,1.28177964350078,0.712718708486055
"Cluster 3",1.2,1.2,1.04796984779901,0.809099344458904,1.04738636886951,0.601942260944782
"Cluster 3",1.2,1.2,0.815137809273265,1.16220516464008,0,0.558481065050787
"Cluster 3",1.2,1.2,0.928209941984417,1.17931195283048,0,0.663182123366137
"Cluster 3",1.2,1.2,1.18021245403614,0.53705332405299,0,0.630666079303378
"Cluster 3",1.2,1.2,0.832600740353562,0.794896840916589,1.19056759231479,0.583525287372726
"Cluster 3",1.2,1.2,0.855130435491046,1.54208885414292,0.839857516819486,0.596848475101893
"Cluster 3",1.2,1.2,1.51534931066514,0.951451056740777,1.11770589882403,0.649868197738012
"Cluster 3",1.2,1.2,1.17431642299255,0.7986975357086,1.38739509082298,0.544656373509944
"Cluster 3",1.2,1.2,1.83462136214635,0.337514599918944,1.79657989727137,0.636082856274644
"Cluster 3",1.2,1.2,1.60413797333463,0.702412039346499,0.779530393435295,0.626973205741589
"Cluster 3",1.2,1.2,1.18243425967496,0.614037275742884,2.14427766970502,0.60156301911142
"Cluster 3",1.2,1.2,1.34520618247678,1.32865042705522,0.21797664671517,0.679039215823506
"Cluster 3",1.2,1.2,1.82321356386317,2.18471832886757,0.151057329579483,0.767190265380898
"Cluster 3",1.2,1.2,1.55371346007899,1.0702946435544,0.181072842094319,0.652022226047104
"Cluster 3",1.2,1.2,1.49727599433957,1.17126812894897,0.986376929005783,0.67460012762488
"Cluster 3",1.2,1.2,1.13881605482973,0.471795146498883,1.29058134896546,0.58620753116129
"Cluster 3",1.2,1.2,1.24115231516929,0.771604054841059,0.97876564995132,0.589810508452871
"Cluster 3",1.2,1.2,0.276478917447187,1.79333448168545,1.34970662639781,0.605127291424489
"Cluster 3",1.2,1.2,1.02818971191596,0.821538259205943,0.54626581847329,0.617441458699011
"Cluster 3",1.2,1.2,1.06700706973685,0.82438444988194,0.33652998832334,0.655957627152361
"Cluster 3",1.2,1.2,1.4678571990905,0.628333567988376,0.332330755624493,0.609738737892734
"Cluster 3",1.2,1.2,0.862571993776595,1.48916006601782,0.271625548968023,0.679677894899636
"Cluster 3",1.2,1.2,0.435329146269384,0.770653087075577,1.11178531177465,0.520769367592284
"Cluster 3",1.2,1.2,1.05595197221364,1.05272222947779,0,0.613606335052629
"Cluster 3",1.2,1.2,1.25429654673428,2.14171298539173,1.27975912181503,0.766767796732863
"Cluster 3",1.2,1.2,1.19695379439219,0.808165695823736,1.00363372189599,0.64575515425812
"Cluster 3",1.2,1.2,0.895198540840963,1.55812095697523,0.32905066394842,0.621813924957471
"Cluster 3",1.2,1.2,0.9945486939416,1.30363247669203,0.954069489757046,0.619702287791147
"Cluster 3",1.2,1.2,1.24344793217974,1.33838308742099,0.116847302915665,0.627159064144114
"Cluster 3",1.2,1.2,0.65980313576795,0.775084791653248,0.750000118388737,0.532733602048247
"Cluster 3",1.2,1.2,1.28340120653285,0.769262703052927,0,0.656721543560105
"Cluster 3",1.2,1.2,1.20589027880788,0.935399922285601,0,0.640589586574649
"Cluster 3",1.2,1.2,0.328481538675587,1.41574764652102,1.18692102644863,0.574767426494052
"Cluster 3",1.2,1.2,1.54862735350035,1.05996188016185,0.641686258711753,0.618226443761048
"Cluster 3",1.2,1.2,1.7094771529235,0.428630589637468,1.97755472004678,0.583791532841102
"Cluster 3",1.2,1.2,1.48941908395232,0.561160138268947,0.565859145395887,0.541198704648019
"Cluster 3",1.2,1.2,1.59621609490555,2.13418685211248,0.452923355787846,0.764230268318318
"Cluster 3",1.2,1.2,0.799578604051413,1.79822863900037,0.709557838540177,0.573162180951174
"Cluster 3",1.2,1.2,1.67796936743926,1.1619873348572,0.808218032862788,0.638035901889024
"Cluster 3",1.2,1.2,2.79002732388299,2.09013218839868,1.64870565678365,0.832335100060666
"Cluster 3",1.2,1.2,0.358586849524897,1.33374087566906,1.46219777494337,0.575834677294331
"Cluster 3",1.2,1.2,1.42753985503373,1.02813428693979,1.24474428556748,0.698024385259833
"Cluster 3",1.2,1.2,0.734619057333745,1.13766112319447,0.892345240526559,0.58476493363598
"Cluster 3",1.2,1.2,0.925189866134228,1.22096435302695,0.831741107063235,0.604669348069173
"Cluster 3",1.2,1.2,0.730758308735304,0.975474080362435,0,0.639438195819949
"Cluster 3",1.2,1.2,0.989473866435653,0.633008037774797,1.71551960135202,0.550542760219176
"Cluster 3",1.2,1.2,0.628281601763201,0.948894866038556,1.76645244145622,0.550279525095523
"Cluster 3",1.2,1.2,1.21645126811432,1.53946545111711,1.2531930676624,0.699554968655021
"Cluster 3",1.2,1.2,1.24504803825163,0.816424154881566,0.209325666933743,0.513737350511727
"Cluster 3",1.2,1.2,0.980066603802469,1.86479883438171,0.598320494725877,0.710247843998355
"Cluster 3",1.2,1.2,1.2570449143405,0.821881612137987,0.823478581753744,0.607553423410913
"Cluster 3",1.2,1.2,0.479934980159511,1.41270245188835,0.428171106839442,0.621174549661859
"Cluster 3",1.2,1.2,1.56946987321554,1.60570146086531,0,0.749525850018708
"Cluster 3",1.2,1.2,1.92387037612108,1.11565785558386,0.32226841686172,0.766295283198123
"Cluster 3",1.2,1.2,0.847734950217353,1.25257995060194,1.31872954756648,0.612308296924509
"Cluster 3",1.2,1.2,1.01001850481508,1.1174957742703,0.0432641620689665,0.633089699156135
"Cluster 3",1.2,1.2,1.03775916731681,1.54445900751022,1.63446130360993,0.717653483366797
"Cluster 3",1.2,1.2,1.50405389404119,1.02840727807121,0,0.620873317281766
"Cluster 3",1.2,1.2,0.818112750376228,1.51165118768134,0.977690767276194,0.632646793137811
"Cluster 3",1.2,1.2,1.85208272395161,1.50333265694581,0,0.67842400214468
"Cluster 3",1.2,1.2,0.980156360123634,2.35797127520221,1.38650050935612,0.721622625684374
"Cluster 3",1.2,1.2,1.73400558822196,0.98769940240482,1.91016261245088,0.680691885630869
"Cluster 3",1.2,1.2,0.760830484282026,0.886981856714645,0.280166152600782,0.55208741542983
