"group","value","x","y","time"
"B",7.08307213904137,-1.35571159177262,0.955606109202052,40
"B",6.4463479383717,-1.27880851935227,0.121195381468733,41
"B",8.41451701673045,0.0115624983310423,3.46501416830237,42
"B",6.94580645915275,0.535243772214504,0.903959005120373,43
"B",7.49775006766956,0.957631111431845,-0.173006979069753,44
"B",8.11508048692652,-1.32018184334984,-0.654665973214202,45
"C",6.12913841822899,-0.0256370929200589,1.39586931074014,1
"C",4.43658364352753,-1.14038140374738,0.774438271119477,2
"C",5.35533111500365,-0.786485362700361,1.1793598916664,3
"C",5.75557421754571,-0.576945080711016,0.592157123551361,4
"C",7.8151857579615,-0.239274698672517,1.2418822110889,5
"C",3.84381430493744,-1.51089973649396,-0.191719026889031,6
"C",4.057619946026,0.441024996595129,1.20595920248885,7
"C",2.55985953783786,-1.07571831348339,0.826152338777918,8
"C",6.00599034947025,-0.222297317614774,2.0516243311381,9
"C",8.64909232113095,0.048172085483242,2.15246354586867,10
"C",6.4263541776597,-0.562800280300891,-0.639786719434352,11
"C",7.61916759445742,0.0109119961417173,-0.0277118641348976,12
"C",4.48954942709167,-2.22013393611836,-0.331979580437387,13
"C",4.63534859366449,0.109387724901951,3.00933989951606,14
"C",6.33007323766507,0.630859496770839,0.496592648750242,15
"C",7.55489771837528,0.831717069742636,0.783392143303061,16
"C",4.20141580195102,0.697004592364585,0.0597264660741519,17
"C",6.5300958613723,-0.988887355146737,0.869185603691115,18
"C",4.31949152264392,-0.661324882905057,-0.147814537169429,19
"C",7.95394312952661,-0.840371512341484,0.793937062041397,20
"C",2.65946184941059,0.781848212558155,1.23160061301398,21
"C",5.44035160372421,-0.104218596545025,1.36320232090334,22
"C",6.95082565050424,1.25100699648134,1.29389489645014,23
"C",3.88455531606086,0.566286315154946,3.53845543978822,24
"C",6.53756728835274,0.908624679772475,0.893871046426044,25
"C",7.07773977146135,0.0860706292395487,0.171780177868334,26
"C",5.38963813744454,1.44397076663121,1.545137472545,27
"C",6.29215014641717,1.15033395968207,1.24083729866318,28
"C",3.48362658090671,-1.10384219827708,0.058794087413754,29
"C",4.79364052765906,0.672206376964798,0.219594287494368,30
"C",5.508012228906,-0.191842220031932,1.22948466144035,31
"C",5.2419271447233,-0.569914845756473,0.704831491735014,32
"C",4.87166380477266,-1.14265516782768,1.86628730100885,33
"C",6.94023915495906,1.37216505800962,0.947572257649926,34
"C",4.2097706953464,0.175030989622484,0.352248281994639,35
"C",5.56155859353041,1.89759891240397,2.32132813895937,36
"C",7.45478217437013,-0.930241015271059,2.11651662923634,37
"C",4.74482286861557,1.06494503540585,0.825341788752276,38
"C",5.90012113608563,-0.679306416451953,1.56805463475367,39
"C",4.32186667836667,0.40975385312132,1.42848534887628,40
"C",8.70523962299683,1.8076017648777,1.25672340773446,41
"C",5.81054934575781,-0.398027086652374,0.860852086338261,42
"C",4.06361284577513,-0.684867215825338,-1.64953483328282,43
"C",6.43207473051477,0.0699559670216486,0.324722407849942,44
"C",5.23041204805347,-0.518601522842301,1.70635743909105,45
"D",6.58178521827389,0.36354898647949,1.60980960348413,1
"D",8.00656168954067,-0.278160012580964,1.08803442778318,2
"D",7.99048600875005,0.169775306677734,2.39392979291568,3
"D",8.61162036593558,0.807020921481458,0.806864203805841,4
"D",8.1993694204322,-0.697227045404514,2.3074375005513,5
"D",10.3215372718028,-1.0555915194604,0.698826045667068,6
"D",8.166353519471,-0.59225396763001,1.58125025128194,7
"D",7.02907268518353,-0.501279976434071,1.8653558679427,8
"D",6.61415079740206,1.99462913673654,2.93784447289275,9
"D",7.73151575130942,-0.427675947776254,1.17823958056433,10
"D",9.06848217550306,-0.766713700905912,0.607291185860101,11
"D",7.30506158198508,1.14006228339299,2.46998127629173,12
"D",9.72564996374042,-0.254585187231767,3.03173669285292,13
"D",6.72532009367581,-1.35007428820164,2.73851029829297,14
"D",10.136081637498,1.7672186578816,-1.37643600244129,15
"D",9.05416905330421,0.332549378281414,0.133924407275015,16
"D",8.43248118009933,-1.53240878602785,1.84133239695925,17
"D",8.52750910499966,1.12171927259345,2.54293206545232,18
"D",8.69167952019328,0.75822227863254,1.91668758286122,19
"D",9.35678477897186,0.523249715607363,2.16294251625877,20
"D",5.18385166420875,-1.60388975439723,1.58579973102575,21
"D",8.74858581010641,-0.621436225581161,2.42864464648748,22
"D",7.07310542215659,0.269930612522201,1.09752344194669,23
"D",7.49385881224048,1.77147848651132,1.9332425268538,24
"D",7.74922011530697,0.864480876806218,1.93741479605124,25
"D",6.77839789065593,1.15156293369875,0.9260810863993,26
"D",7.79095768969618,-0.85495220655247,1.3292104279928,27
"D",9.80639794388483,-0.438518384579697,1.3635450840171,28
"D",8.90941924270387,-0.26781958836544,1.45601272159549,29
"D",8.67902516962221,0.600302461015331,2.2321036737506,30
"D",5.46360413754064,-1.68616492630917,1.33735651862759,31
"D",10.0805101774023,-0.425156680035958,2.19024167115702,32
"D",8.63463251124688,-1.13091029008319,2.30692655428658,33
"D",9.55259088711944,-1.95462842484055,1.97859878121056,34
"D",7.42064060360779,-0.234769358782719,2.39424862773594,35
"D",8.40412546469159,1.43831206167547,1.27183967264316,36
"D",8.43054499408106,-0.163683258258554,0.803314455582081,37
"D",8.23093357061281,1.26570089515183,0.676485617448386,38
"D",6.94129298489471,2.56111561858565,0.5296906064886,39
"D",8.75998896205289,-1.47458632471109,0.957553320357255,40
"D",9.59414990747077,-1.46062666448442,2.123039774621,41
"D",6.31208416759981,0.822058751650708,1.41788037441596,42
"D",8.38297946241065,0.612164594667584,0.266249608019619,43
"D",7.90314103625355,0.226631252139794,1.28000877221822,44
"D",6.17669501547494,1.20592112716173,2.23001349999441,45
